building_type,zone,year,n_floor,total_floor,area,kchn_area,ceiling,toilet,parking,rough_finish,num_room,price
монолитный,"
Астана, Есильский р-н
показать на карте
",2009,4,9,34,0,2.7м,0,0,0,1,17699990
монолитный,"
Астана, Алматы р-н
показать на карте
",2014,-,-,50,23 м²,2.7м,0,1,0,3,25000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,7,8,39,10.65 м²,3м,0,1,0,1,16982000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2008,9,10,43,12.6 м²,2.7м,0,1,0,1,18000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,4,19,70,14 м²,3м,0,0,0,2,55000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,7,9,40,0,-,0,1,1,1,14000000
-,"
Астана, Алматы р-н
показать на карте
",2022,8,17,35,9.49 м²,2.8м,0,1,1,1,17000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2009,-,-,70,0,2.7м,0,0,0,3,29500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2020,2,9,38,14 м²,2.7м,0,1,0,1,18000000
-,"
Астана, Сарыарка р-н
показать на карте
",2009,4,12,44,11.3 м²,3м,0,0,0,1,17700000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,3,7,56,9 м²,2.7м,0,0,1,2,17900000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,6,12,49,9 м²,-,0,0,0,2,19000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2013,5,9,11,0,2.8м,1,0,0,3,48000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2018,4,7,95,0,2.7м,1,1,0,2,44000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2014,7,12,10,15 м²,2.7м,1,1,0,3,45000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2011,6,16,41,0,.75м,0,0,0,1,16200000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,50,0,2.8м,0,1,0,2,35000000
панельный,"
Астана, Алматы р-н
показать на карте
",1991,5,5,50,9 м²,-,0,0,0,2,22500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2015,7,9,70,12 м²,-,0,0,0,3,32000000
кирпичный,"
Астана
показать на карте
",2021,2,9,11,13 м²,3м,0,1,0,4,65000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2008,2,9,70,8 м²,2.8м,0,0,0,2,36500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,7,7,56,0,3.3м,0,0,0,2,11900000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,4,9,44,12 м²,.75м,0,1,0,1,19000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,44,10 м²,3м,0,1,0,1,25000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",1990,4,7,76,0,-,0,0,0,3,31550000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2008,3,10,44,7.1 м²,2.7м,0,0,0,2,22500000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2022,4,7,35,9.1 м²,2.7м,0,1,1,1,13900000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,5,16,60,0,3м,0,0,1,2,45000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,2,12,44,0,2.7м,0,0,0,2,21900000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2023,6,12,54,0,-,0,0,1,2,20500000
монолитный,"
Астана
показать на карте
",2019,-,-,35,0,-,0,0,0,1,19500000
панельный,"
Астана, Алматы р-н
показать на карте
",2022,9,9,36,10.5 м²,3.3м,0,1,0,1,19800000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,50,0,3м,0,1,0,1,23000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2009,-,-,95,0,3м,0,0,0,2,35900000
панельный,"
Астана
показать на карте
",1989,4,5,65,8 м²,.75м,0,0,0,3,22000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,7,9,39,0,2.7м,0,1,0,1,18500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,40,10 м²,3м,0,1,0,1,26000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,2,16,65,13 м²,3м,0,1,0,2,46500000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2009,4,18,41,0,-,0,0,0,1,16800000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,2,10,83,0,2.7м,0,1,0,3,29900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,38,0,-,0,0,0,1,16400000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2008,-,-,43,9 м²,2.7м,0,1,0,1,21500000
панельный,"
Астана, Сарыарка р-н
показать на карте
",1973,5,5,31,4 м²,-,0,0,0,1,11500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2022,6,12,10,23.9 м²,2.7м,0,1,1,3,44000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2020,2,10,49,12.2 м²,2.9м,0,1,0,2,33000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2014,3,5,54,0,-,0,0,0,2,19300000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,2,5,38,11 м²,-,0,0,0,1,20750000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,1,4,38,12 м²,2.7м,0,1,1,1,9288000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,39,10 м²,3м,0,1,1,1,18890000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2021,5,9,36,0,3м,0,1,0,1,21000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,4,9,67,10.28 м²,3м,0,1,0,2,26530350
кирпичный,"
Астана, Алматы р-н
показать на карте
",2011,-,-,15,0,-,0,1,0,4,48900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,3,10,41,0,-,0,0,0,1,28000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2018,4,9,77,6 м²,-,0,0,0,3,39000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2012,2,15,29,0,-,0,0,0,1,14500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2018,8,9,61,0,-,0,0,0,2,32000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2014,4,5,36,0,-,0,0,0,1,13900000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",1989,1,5,60,6 м²,2.7м,0,0,0,4,30000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,-,-,42,10.6 м²,3м,0,1,0,1,16000000
-,"
Астана, Есильский р-н
показать на карте
",2014,3,9,40,0,2.7м,0,1,0,1,17500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,4,8,68,13 м²,2.8м,0,1,0,2,41000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2011,-,-,16,18 м²,3.2м,1,1,0,4,85000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,8,9,38,10.5 м²,-,0,1,1,1,11500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,4,7,78,0,-,0,0,0,2,40800000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,8,9,62,13.1 м²,3м,0,1,0,2,24552000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,2,10,83,0,2.7м,0,1,0,3,29900000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2000,2,3,11,0,2.7м,0,0,0,3,50500000
панельный,"
Астана, Сарыарка р-н
показать на карте
",1971,2,5,59,6 м²,-,0,0,0,3,21500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,7,8,59,13.47 м²,3м,0,1,0,2,22831000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,6,8,57,0,-,0,0,0,2,23500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2006,-,-,30,0,2.7м,0,1,0,1,14000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2020,2,5,22,22 м²,3м,0,0,0,1,11500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,6,9,28,6.3 м²,-,0,1,0,1,13500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2017,4,9,55,10.4 м²,2.7м,0,1,0,2,30500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,2,12,10,0,2.8м,0,1,0,3,42000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,1,5,38,10 м²,.74м,0,0,0,1,22000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,2,9,40,10 м²,3м,0,0,1,1,23500000
монолитный,"
Астана
показать на карте
",2022,6,9,43,0,2.7м,0,1,1,1,20000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,4,9,34,0,2.7м,0,1,0,1,22500000
монолитный,"
Астана, р-н Байконур
показать на карте
",2008,-,-,17,0,-,0,1,0,4,60000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2014,-,-,67,12 м²,2.8м,0,0,0,2,37000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,9,9,60,0,3м,0,1,0,2,31000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2020,4,10,48,10 м²,2.8м,0,1,0,2,31000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2022,7,16,34,0,3м,0,0,0,1,13999999
монолитный,"
Астана, Алматы р-н
показать на карте
",2009,4,16,45,0,-,0,0,0,1,18900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,7,9,36,9.6 м²,3м,0,0,0,1,26000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",1997,6,6,63,10 м²,2.5м,0,0,0,3,30000000
-,"
Астана, Алматы р-н
показать на карте
",2018,9,9,38,8 м²,2.8м,0,1,0,1,17500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2014,-,-,38,0,2.7м,0,1,0,2,19500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,8,9,70,0,-,0,0,0,3,39900000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,5,9,39,12 м²,-,0,0,0,1,11700000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2017,5,5,78,0,-,0,0,0,3,31000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,5,5,64,0,-,0,0,0,2,35000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",1991,5,6,79,9 м²,-,0,0,0,4,33000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,9,10,76,13 м²,2.9м,1,1,0,2,44000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,-,-,62,13.1 м²,3м,0,1,1,2,24554000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2009,6,9,13,12 м²,2.8м,0,0,0,4,55000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,9,12,42,12 м²,2.8м,0,1,0,1,17900000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2022,4,18,44,11.4 м²,3м,0,1,1,1,20600000
монолитный,"
Астана
показать на карте
",2014,2,24,69,0,3м,0,1,0,3,25000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,-,-,31,7.7 м²,-,0,1,0,1,20000000
-,"
Астана
показать на карте
",2023,-,-,65,0,-,0,0,1,2,35000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,-,-,81,12 м²,.85м,0,1,0,3,32999999
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,84,0,3м,1,0,1,3,36000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2012,5,14,54,0,2.7м,0,1,0,2,18400000
-,"
Астана, Есильский р-н
показать на карте
",2019,5,12,38,10 м²,3м,0,1,1,2,18000000
кирпичный,"
Астана
показать на карте
",2022,4,16,83,0,3м,0,0,1,3,36000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,8,10,12,100 м²,3м,0,1,0,5,95000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,9,9,56,10.1 м²,3м,0,1,0,2,38000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,2,12,50,9 м²,-,0,0,0,2,30000000
монолитный,"
Астана, Алматы р-н
показать на карте
",1998,3,5,60,0,-,0,0,0,3,23400000
панельный,"
Астана
показать на карте
",1980,5,5,64,0,-,0,1,0,3,15900000
панельный,"
Астана, Алматы р-н
показать на карте
",1991,1,5,30,0,-,0,0,0,1,13400000
-,"
Астана, Алматы р-н
показать на карте
",2018,-,-,82,0,-,0,0,0,2,22500000
-,"
Астана, Сарыарка р-н
показать на карте
",2008,8,12,83,15 м²,-,0,0,0,2,32000000
кирпичный,"
Астана
показать на карте
",2022,6,12,36,10 м²,3м,0,1,1,1,17700000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,6,43,13 м²,3м,0,1,1,1,16000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,44,12 м²,2.7м,0,1,0,1,31000000
-,"
Астана, Есильский р-н
показать на карте
",2018,-,-,40,0,-,0,0,0,1,17700000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,4,9,39,10 м²,2.8м,0,0,0,1,16000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,7,9,55,0,-,0,0,0,2,28000000
-,"
Астана, Алматы р-н
показать на карте
",2018,-,-,38,0,-,0,0,0,1,15000000
кирпичный,"
Астана
показать на карте
",2018,6,10,21,0,2.7м,0,1,0,1,8500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,1,9,40,0,2.7м,0,1,1,1,19000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,4,13,75,13 м²,2.7м,0,1,0,2,30000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2011,4,9,16,0,3м,0,1,0,6,96000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2019,-,-,13,0,3м,0,1,0,4,110000000
кирпичный,"
Астана
показать на карте
",2022,8,9,38,8 м²,-,0,0,0,1,21900000
кирпичный,"
Астана
показать на карте
",2022,2,10,39,13.5 м²,-,0,0,0,1,17000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2013,-,-,88,0,-,0,0,0,3,45500000
-,"
Астана, Есильский р-н
показать на карте
",2019,2,12,36,0,2.7м,0,0,0,1,18999999
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,6,12,80,0,2.7м,1,1,0,3,29500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,4,12,14,0,3м,0,1,0,4,83000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",1982,5,5,54,6 м²,2.7м,0,0,0,3,23700000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,61,0,-,0,0,1,2,25000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,9,9,42,6 м²,2.7м,0,1,0,2,20000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2013,3,6,55,0,-,0,0,0,2,20000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,3,8,84,0,-,0,0,0,3,45000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2002,5,9,71,0,2.7м,0,0,0,3,27500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,-,-,35,0,2.7м,0,0,0,1,16400000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2018,6,8,57,9 м²,-,0,0,0,2,32000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2008,9,10,76,0,2.7м,0,1,0,2,26000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,5,9,88,0,3м,1,0,1,3,42000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2011,3,12,52,0,2.7м,0,1,0,2,22900000
монолитный,"
Астана, Алматы р-н
показать на карте
",1977,5,6,31,0,-,0,0,0,1,14400000
панельный,"
Астана, р-н Байконур
показать на карте
",1978,3,5,48,0,-,0,0,0,2,18000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2020,-,-,36,0,2.7м,0,1,0,1,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2019,9,9,47,0,-,0,0,0,2,14500000
-,"
Астана, Алматы р-н
показать на карте
",2016,6,12,80,0,2.7м,0,1,0,3,29500000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2010,7,10,63,0,-,0,0,0,3,22400000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2006,-,-,18,0,2.7м,0,0,0,1,10500000
-,"
Астана, р-н Байконур
показать на карте
",2017,3,3,42,0,-,0,0,0,2,12000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2014,2,24,69,0,-,0,0,0,3,25000000
-,"
Астана, Есильский р-н
показать на карте
",2014,9,10,54,0,-,0,0,0,2,21000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,4,8,55,0,2.7м,0,1,0,2,33000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,5,9,35,9 м²,3м,0,1,0,1,22900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,80,0,3м,0,1,0,2,70000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2020,-,-,62,0,-,0,1,0,2,39000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,5,9,60,10 м²,3м,0,1,0,2,41000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,68,13.8 м²,3м,0,0,0,2,40000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,1,12,59,0,2.7м,0,1,0,2,22100000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,8,10,13,16 м²,-,1,1,1,4,64000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2012,6,12,12,16 м²,2.7м,1,1,0,4,56000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,2,8,71,6 м²,-,0,1,0,3,39000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2006,6,10,10,13.4 м²,2.7м,1,1,0,3,40500000
монолитный,"
Астана
показать на карте
",2022,5,9,63,12 м²,3м,0,1,1,2,28500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2010,-,-,70,0,3.1м,0,1,0,2,34000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,6,6,77,0,3м,0,1,0,2,75000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2017,1,9,67,0,3.3м,0,1,0,2,47000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,5,8,46,0,2.7м,0,1,0,1,22000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,4,7,25,0,-,0,0,0,5,235000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2014,-,-,97,0,-,0,0,0,3,31000000
-,"
Астана, Есильский р-н
показать на карте
",2016,4,8,69,0,3м,0,1,0,2,31500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,7,9,62,0,-,0,0,0,2,26600000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,9,9,36,10 м²,2.7м,0,1,0,2,17500000
панельный,"
Астана, Сарыарка р-н
показать на карте
",1970,5,5,45,0,-,0,0,0,2,14400000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,4,7,62,0,3м,0,0,0,2,35000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2010,3,10,61,0,-,0,1,0,2,26000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2017,4,5,30,0,-,0,0,0,1,12850000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2012,4,12,46,6 м²,-,0,1,0,2,22000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2015,4,7,11,0,3м,0,1,0,2,68000000
-,"
Астана, Есильский р-н
показать на карте
",2022,5,19,48,0,-,0,0,0,2,24500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,7,8,40,9 м²,2.7м,0,1,0,2,18400000
монолитный,"
Астана, Алматы р-н
показать на карте
",2006,5,20,12,0,-,0,0,0,2,35500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2007,9,10,46,10.3 м²,-,0,0,0,1,19990000
монолитный,"
Астана, Алматы р-н
показать на карте
",2011,3,12,52,0,-,0,0,0,2,23500000
панельный,"
Астана, Сарыарка р-н
показать на карте
",1980,3,5,60,0,2.7м,0,0,0,3,25500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,3,7,90,15 м²,-,1,1,0,3,44000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,3,12,40,9 м²,-,0,0,0,1,18000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2002,5,9,71,0,-,0,0,0,3,27500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2016,4,5,57,6 м²,2.7м,0,1,0,2,28000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2012,-,-,95,0,2.7м,0,0,0,3,43000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2011,8,9,45,0,2.7м,0,0,0,2,18400000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2020,3,9,43,0,-,0,1,0,1,18300000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2007,3,16,16,0,3м,1,1,0,4,85000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,1,10,37,0,3м,0,1,0,1,24500000
монолитный,"
Астана
показать на карте
",2022,6,12,64,12.26 м²,3м,0,1,0,2,30000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2009,8,9,33,0,3м,0,1,0,1,17200000
монолитный,"
Астана, Есильский р-н
показать на карте
",2007,7,9,11,0,3м,1,1,0,3,50000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,7,9,36,0,3м,0,0,1,1,18500000
-,"
Астана, Алматы р-н
показать на карте
",1996,2,5,56,0,-,0,0,0,3,28000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2006,-,-,11,16 м²,3м,1,1,0,3,57000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2009,8,10,33,0,3м,0,1,0,1,17200000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2017,2,10,48,0,2.7м,0,1,0,2,23000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,2,9,15,0,3.3м,1,1,0,6,107000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,8,10,40,10.4 м²,3м,0,0,0,1,25600000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,3,9,14,0,3м,0,0,0,4,155000000
-,"
Астана, Есильский р-н
показать на карте
",2016,7,12,42,0,-,0,0,0,1,17000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2010,4,9,79,12 м²,2.7м,0,0,0,3,35000000
панельный,"
Астана, Алматы р-н
показать на карте
",2015,7,7,10,0,-,0,0,0,3,38000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2014,-,-,55,0,2.7м,0,1,0,1,11500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,7,7,33,0,3м,1,1,0,5,380000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,4,9,40,12 м²,2.7м,0,1,0,1,19900000
монолитный,"
Астана, Алматы р-н
показать на карте
",2021,1,9,10,0,-,0,0,0,3,28000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2012,-,-,59,0,-,0,0,0,2,22000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,8,12,38,0,-,0,0,0,1,20000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2009,2,9,10,22 м²,2.9м,1,0,0,3,65000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,7,8,23,0,3м,0,1,0,5,184400000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,7,10,10,0,2.7м,0,1,0,3,59000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2007,8,9,12,0,2.7м,0,1,0,5,65000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,9,10,48,0,3м,0,1,0,1,22500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2009,9,12,60,0,-,0,0,0,2,29500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,-,-,25,0,-,0,1,0,5,164999999
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,4,5,35,0,-,0,0,0,2,14500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2015,5,5,35,8.6 м²,2.7м,0,0,0,1,17800000
монолитный,"
Астана
показать на карте
",2014,6,9,40,0,-,0,0,0,1,17500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,9,10,75,0,2.8м,0,1,0,2,37900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,-,-,43,0,-,0,0,0,1,17800000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,14,0,3м,1,1,0,4,155000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2020,7,9,60,18 м²,2.7м,0,1,0,2,27000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2014,2,15,61,9 м²,2.7м,0,0,0,2,30000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2008,8,12,10,0,3м,0,1,0,3,54500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2014,1,9,58,11.4 м²,2.7м,0,0,0,2,21999999
-,"
Астана, Есильский р-н
показать на карте
",2022,6,9,39,8.22 м²,3м,0,1,1,1,19800000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2022,-,-,93,14.2 м²,3.1м,1,0,1,3,35000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2009,5,6,15,30 м²,3.2м,0,0,0,4,60000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2011,8,13,10,20 м²,3м,0,1,0,2,42000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2014,4,7,43,0,.75м,0,1,0,1,24999999
кирпичный,"
Астана, Алматы р-н
показать на карте
",2004,1,5,54,8 м²,2.8м,0,0,0,2,29000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2007,9,10,87,0,2.7м,0,1,0,3,45000000
