building_type,zone,year,n_floor,total_floor,area,kchn_area,ceiling,toilet,parking,rough_finish,num_room,price
кирпичный,"
Астана
показать на карте
",2022,6,8,39,0,-,0,0,1,1,12000000
монолитный,"
Астана
показать на карте
",2023,4,16,38,0,2.7м,0,1,0,1,17500000
-,"
Астана, Есильский р-н
показать на карте
",2017,6,8,92,0,-,0,0,0,3,62000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2023,6,11,95,0,3м,0,1,0,3,39000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",1999,-,-,12,0,-,0,0,0,4,42000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2007,2,6,90,13 м²,2.7м,0,0,0,3,52000000
кирпичный,"
Астана
показать на карте
",2022,1,10,67,16.5 м²,3м,0,0,0,3,35000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,2,9,13,0,-,0,0,0,4,132000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2002,5,9,71,0,-,0,0,0,3,27500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,-,-,38,10.55 м²,3м,0,1,1,1,19000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,2,6,97,15 м²,3м,0,1,0,3,71000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,-,-,13,19.5 м²,3м,0,1,0,3,68000000
монолитный,"
Астана
показать на карте
",2023,-,-,66,0,-,0,0,0,2,20931750
кирпичный,"
Астана, Алматы р-н
показать на карте
",2016,1,6,79,12.2 м²,2м,0,0,0,3,32000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,3,9,45,0,3м,0,1,1,1,18500000
кирпичный,"
Астана
показать на карте
",2023,2,10,30,0,2.7м,0,0,0,1,12800000
кирпичный,"
Астана, Алматы р-н
показать на карте
",1991,6,6,52,8 м²,2.8м,0,0,0,2,19000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2010,1,5,32,0,-,0,0,0,1,8500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,-,-,67,0,-,0,1,0,2,46000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,9,10,50,0,2.7м,0,0,1,1,23500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,6,8,35,8 м²,2.7м,0,1,0,1,20500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,5,10,35,10 м²,3м,0,1,0,1,21500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,2,12,41,12 м²,3м,0,0,0,1,25000000
-,"
Астана, Есильский р-н
показать на карте
",2022,3,22,12,0,-,0,0,0,4,110000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2006,2,13,12,0,2.7м,0,1,0,3,40000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2017,7,8,60,11 м²,-,0,1,0,2,32500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2015,-,-,65,0,-,0,0,0,2,27500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,9,12,84,10.7 м²,3м,1,1,1,3,35000000
-,"
Астана, Есильский р-н
показать на карте
",2018,3,9,79,0,-,0,0,1,3,37000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2020,4,10,70,0,7м,0,1,0,3,35000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,2,11,60,11 м²,3м,0,1,0,2,29000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2002,5,5,22,14 м²,2.7м,0,0,0,6,69000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,3,9,38,11 м²,2.7м,0,1,0,1,22000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,6,9,35,11 м²,2.8м,0,0,0,1,18000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,-,-,43,0,2.7м,0,1,0,1,19000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2021,6,12,98,0,3м,1,1,0,3,59500000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2008,7,9,69,0,-,0,1,0,2,31500000
монолитный,"
Астана
показать на карте
",2022,9,11,66,12 м²,3м,0,1,1,2,21000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,3,7,72,0,2.7м,0,0,0,3,28500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,4,7,54,0,2.7м,0,0,1,2,22500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,9,37,0,3м,0,1,0,1,20800000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2016,1,9,22,0,-,0,0,0,1,5800000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2003,1,4,80,0,3м,0,0,0,2,45000000
монолитный,"
Астана
показать на карте
",2010,-,-,17,20 м²,-,0,0,0,4,59900000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",1972,5,5,51,7 м²,2.7м,0,0,0,2,17500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,9,12,41,0,3м,0,0,1,1,18000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,7,7,77,0,3.3м,0,1,0,2,68000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,8,12,54,9.8 м²,2.7м,0,1,1,2,29000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2011,-,-,67,14 м²,2.8м,0,0,0,2,28000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,12,0,2.7м,0,1,0,4,60000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2021,8,9,84,11.5 м²,3м,0,1,0,3,54000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2021,-,-,42,0,2.7м,0,1,0,1,23500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,5,12,62,10 м²,3м,0,0,1,2,29000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,9,10,53,0,2.7м,0,1,0,2,19000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,2,9,56,7 м²,-,0,0,0,2,36000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,2,7,39,10 м²,2.7м,0,1,0,1,28000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,8,9,54,11 м²,-,0,0,0,2,23000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,6,12,49,13.5 м²,2.7м,0,1,0,1,19000000
панельный,"
Астана, Алматы р-н
показать на карте
",1975,4,5,40,0,-,0,0,0,2,17500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,2,24,65,12 м²,2.8м,0,1,0,2,30000000
монолитный,"
Астана
показать на карте
",2015,6,9,40,0,-,0,0,0,1,17700000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,7,13,33,10 м²,3м,0,1,0,1,18200000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2023,-,-,37,9.7 м²,2.8м,0,0,1,1,9800000
-,"
Астана, Есильский р-н
показать на карте
",2018,4,8,45,0,-,0,1,0,1,18999999
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,2,10,44,12 м²,-,0,0,0,1,15800000
кирпичный,"
Астана
показать на карте
",2002,2,5,44,0,-,0,0,0,2,19500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,38,0,3м,0,1,1,1,18500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,5,14,41,10.54 м²,2.7м,0,1,1,1,23500000
монолитный,"
Астана
показать на карте
",2008,-,-,38,0,-,0,0,0,1,14500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,4,9,59,0,-,0,0,0,2,32600000
панельный,"
Астана, Есильский р-н
показать на карте
",2021,8,12,40,14 м²,-,0,0,0,1,22000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,48,0,-,0,0,0,2,23000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,9,11,50,0,2.7м,0,1,0,2,27000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,5,5,79,10 м²,-,0,0,0,3,23000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2010,3,9,70,12 м²,2.8м,0,0,0,2,30500000
панельный,"
Астана, Сарыарка р-н
показать на карте
",1985,5,5,61,6 м²,2.5м,0,0,0,3,19500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,6,10,38,0,3м,0,1,1,1,20000000
панельный,"
Астана
показать на карте
",1980,2,5,41,6 м²,-,0,0,0,2,17900000
-,"
Астана, Есильский р-н
показать на карте
",2018,8,8,18,0,-,0,0,0,3,189000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2011,1,14,44,10 м²,2.7м,0,1,0,1,16500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,-,-,48,11 м²,2.7м,0,1,0,2,20500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,35,0,.75м,0,1,0,1,16400000
панельный,"
Астана, Алматы р-н
показать на карте
",2016,-,-,38,12 м²,2.7м,0,1,0,1,18000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2010,-,-,45,0,-,0,0,0,1,15900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,5,10,51,9.1 м²,3м,0,0,1,2,27500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2012,2,6,56,0,-,0,0,0,2,20000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2014,-,-,36,0,2.7м,0,0,0,1,13900000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2005,1,9,13,13 м²,2.7м,0,0,0,1,5300000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,8,21,15,0,-,0,0,0,4,190000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2018,7,15,42,18 м²,-,0,0,0,1,18500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2024,8,10,43,0,-,0,1,0,1,18000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,4,8,67,11 м²,2.7м,0,1,0,3,45000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,4,8,42,0,2.7м,0,1,0,1,19500000
кирпичный,"
Астана
показать на карте
",2008,4,5,41,33 м²,3.2м,0,1,0,6,399900000
кирпичный,"
Астана
показать на карте
",2023,-,-,50,0,-,0,0,0,2,21000000
кирпичный,"
Астана
показать на карте
",2023,6,8,64,10 м²,3м,0,1,1,2,33000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",1999,7,12,10,11 м²,3м,1,1,0,3,54900000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,4,7,46,9.1 м²,.75м,0,1,0,1,21500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2020,8,10,67,11 м²,-,0,0,0,2,25000000
монолитный,"
Астана
показать на карте
",2023,-,-,42,0,.65м,0,1,1,1,18700000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,2,9,40,0,2.7м,0,1,0,1,20000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,3,12,37,9 м²,3м,0,1,0,1,20550000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,-,-,44,0,2.7м,0,0,0,2,20800000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,8,9,43,12 м²,3м,0,0,1,1,13800000
монолитный,"
Астана, Алматы р-н
показать на карте
",2015,-,-,75,18 м²,2.7м,0,1,0,2,33000000
-,"
Астана, Алматы р-н
показать на карте
",2022,-,-,13,19 м²,3.1м,1,1,0,4,140000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,2,9,70,0,2.8м,0,1,0,3,33000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,3,8,57,0,2.7м,0,1,0,2,24000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2017,6,7,38,0,2.7м,0,1,0,2,14800000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,5,7,43,11.4 м²,3м,0,1,0,1,24000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,3,13,84,11 м²,-,0,0,0,3,35500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2007,5,6,12,16 м²,3м,0,1,0,3,85000000
-,"
Астана, Алматы р-н
показать на карте
",2022,5,9,40,10 м²,3м,0,1,0,1,26500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,68,13 м²,2.8м,0,1,1,2,38000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,3,9,70,0,-,0,0,0,2,25500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,8,9,38,0,-,0,0,1,1,11500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,9,9,42,0,-,0,0,1,1,13700000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2010,4,15,64,9.8 м²,2.7м,0,0,0,3,25000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2014,-,-,87,14 м²,2.7м,0,0,0,3,43500000
-,"
Астана, Есильский р-н
показать на карте
",2016,7,8,59,0,-,0,0,0,2,30000000
-,"
Астана, Есильский р-н
показать на карте
",2019,7,9,90,14 м²,3м,0,1,0,3,68000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2006,2,9,27,0,2.7м,0,0,0,1,17990990
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,3,9,38,0,2.7м,0,1,0,2,18500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,8,12,37,0,-,0,0,0,2,23300000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2020,2,10,28,0,2.8м,0,1,0,1,13800000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,9,10,40,0,2.9м,0,1,0,2,25500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2020,-,-,60,0,3м,0,1,0,2,34000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2008,-,-,77,0,2.7м,0,1,0,2,25000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,44,10.1 м²,3м,0,1,1,1,24600000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,7,7,55,0,-,0,0,0,2,30000000
кирпичный,"
Астана
показать на карте
",2023,4,6,38,0,3м,0,1,0,1,20999000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,8,12,56,0,.72м,0,0,0,3,30500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,4,12,65,0,-,0,0,0,2,21000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2012,7,16,96,0,2.7м,0,1,0,3,32500000
-,"
Астана, Есильский р-н
показать на карте
",2019,-,-,70,0,-,0,0,0,2,58000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2013,-,-,42,0,2.7м,0,1,0,1,16000000
-,"
Астана, Есильский р-н
показать на карте
",2018,2,8,11,0,3м,1,1,0,4,73000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,34,7 м²,3м,0,0,0,1,12000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,8,10,98,11 м²,3м,0,1,0,4,70000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2020,-,-,41,0,-,0,1,0,1,27500000
-,"
Астана, Есильский р-н
показать на карте
",2023,6,9,11,15.12 м²,3м,0,1,0,3,75000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,-,-,38,10 м²,-,0,0,0,1,18700000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,-,-,65,0,-,0,0,0,2,45500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,37,9.21 м²,3м,0,0,1,1,17500000
кирпичный,"
Астана
показать на карте
",2022,2,12,40,0,2.7м,0,1,0,1,22000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2013,3,15,36,0,2.7м,0,1,0,1,15000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,-,-,71,13 м²,2.7м,0,1,0,2,30200000
монолитный,"
Астана, Алматы р-н
показать на карте
",2019,-,-,82,0,2.7м,0,1,0,3,31000000
панельный,"
Астана, Алматы р-н
показать на карте
",1975,3,5,62,0,-,0,0,0,2,20000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,6,9,10,0,3м,1,1,0,3,85000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2023,2,12,39,10 м²,2.8м,0,1,0,1,9500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2022,5,12,87,17 м²,-,0,0,1,3,45000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2015,6,10,80,12 м²,2.7м,0,0,0,3,32000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,7,8,44,12.8 м²,3м,0,1,1,1,28000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2020,5,9,54,9 м²,-,0,0,0,2,31000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2020,2,10,41,12 м²,3м,0,1,0,1,25000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2017,3,5,33,0,-,0,0,0,1,15300000
кирпичный,"
Астана, р-н Байконур
показать на карте
",1976,2,5,28,3 м²,2.8м,0,0,0,1,8900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,3,7,55,0,-,0,0,0,2,22600000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2016,9,10,18,0,3м,1,1,0,5,85000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,8,17,11,13 м²,3м,1,1,0,4,94800000
монолитный,"
Астана, Алматы р-н
показать на карте
",2019,9,10,49,0,2.7м,0,1,0,1,17990000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2000,6,10,74,11 м²,2.7м,0,1,0,2,42000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2014,-,-,50,0,2.7м,0,1,0,1,24500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,5,9,38,0,3м,0,1,0,1,23900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,2,12,41,0,3м,0,1,0,1,20500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,-,-,72,14 м²,2.7м,0,1,0,2,36000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2013,7,13,77,9 м²,2.8м,0,1,0,2,33000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2009,3,14,52,0,-,0,0,0,1,23500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2012,4,10,43,0,-,0,0,0,1,13400000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,3,18,38,10 м²,3м,0,1,0,1,25500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,6,9,38,9.6 м²,-,0,1,1,1,11607000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2014,6,9,88,14 м²,-,0,0,0,3,40000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2012,9,18,60,0,-,0,0,0,2,24500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2016,-,-,38,0,2.7м,0,1,0,1,14500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,7,7,14,0,3.3м,0,1,1,4,107000000
кирпичный,"
Астана
показать на карте
",2019,5,10,12,16 м²,-,0,0,0,4,76000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,7,9,97,15 м²,2.8м,0,1,0,4,45000000
панельный,"
Астана, р-н Байконур
показать на карте
",2011,-,-,78,12 м²,2.7м,0,0,0,3,30000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2008,3,10,18,22 м²,3м,0,1,0,4,104000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2010,-,-,44,10.4 м²,2.7м,0,1,0,1,22000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2020,4,10,43,0,3м,0,0,0,1,25500000
кирпичный,"
Астана
показать на карте
",2022,9,10,61,0,3м,0,1,0,2,31000000
