building_type,zone,year,n_floor,total_floor,area,kchn_area,ceiling,toilet,parking,rough_finish,num_room,price
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,-,-,66,13 м²,2.7м,0,1,0,2,36500000
панельный,"
Астана, Алматы р-н
показать на карте
",1973,2,2,35,0,-,0,0,0,2,13800000
монолитный,"
Астана
показать на карте
",2012,-,-,11,0,3.2м,1,1,0,3,100000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,9,12,40,10 м²,-,0,0,0,1,17000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2016,4,13,90,16 м²,-,1,1,0,3,35000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2007,4,12,48,0,2.7м,0,0,0,2,20500000
-,"
Астана, Есильский р-н
показать на карте
",2023,3,9,41,11.43 м²,3м,0,1,1,1,19500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2006,-,-,14,17 м²,3м,1,1,0,3,52600000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,7,9,75,32 м²,3м,0,0,0,2,41000000
-,"
Астана, Есильский р-н
показать на карте
",2022,6,14,65,12 м²,3м,0,1,0,2,38000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2016,3,10,60,9 м²,2.7м,0,0,0,2,27000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,3,6,34,8 м²,-,0,0,0,1,13800000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,1,9,38,0,2.7м,0,0,0,1,21000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,5,8,12,0,3м,1,1,0,3,91000000
кирпичный,"
Астана
показать на карте
",2022,7,12,38,0,3м,0,1,1,1,16000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2020,2,19,41,14 м²,3м,0,0,0,1,28000000
-,"
Астана, р-н Байконур
показать на карте
",1971,3,5,43,0,-,0,0,0,2,18500000
-,"
Астана, Есильский р-н
показать на карте
",2018,7,10,10,0,3м,0,0,0,3,72000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",1980,4,5,76,8 м²,2.6м,0,0,0,4,27000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2007,9,9,11,10.9 м²,2.7м,0,0,0,3,46000000
монолитный,"
Астана
показать на карте
",2023,-,-,40,0,3м,0,1,0,1,20200000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2020,-,-,76,0,2.8м,0,0,0,2,28000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,3,8,42,12.32 м²,3м,0,0,0,1,24500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,6,11,68,15 м²,-,0,0,0,2,34000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,4,5,39,10 м²,-,0,0,0,1,20500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,9,9,39,0,2.7м,0,1,0,1,20999999
кирпичный,"
Астана, Алматы р-н
показать на карте
",2018,7,7,40,0,2.7м,0,1,0,1,19000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,7,14,52,0,-,0,1,0,2,40000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,59,0,-,0,0,0,2,47500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,8,9,42,0,2.7м,0,1,0,1,18000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,5,10,36,0,-,0,0,0,1,21500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,5,14,95,0,3м,1,1,1,3,53000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2019,-,-,38,9.6 м²,3м,0,0,0,1,21000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,39,0,2.7м,0,1,0,1,19900000
-,"
Астана, Есильский р-н
показать на карте
",2022,2,3,27,0,-,0,0,0,1,10300000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,2,9,21,0,3м,0,1,0,4,173000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,8,8,46,0,2.7м,0,1,0,2,28000000
кирпичный,"
Астана
показать на карте
",2022,-,-,38,10.4 м²,3м,0,1,0,1,19000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2023,1,10,41,13 м²,3м,0,0,1,1,16400000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,4,10,68,0,3м,0,1,0,2,40500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,5,9,60,0,2.7м,0,1,0,2,46200000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2010,1,6,37,0,2.7м,0,0,0,1,15500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2010,-,-,56,12 м²,-,0,0,0,2,23500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2017,4,7,10,0,3м,0,1,0,2,55000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2021,7,21,87,14.29 м²,3м,0,1,1,2,35000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,3,9,70,12 м²,3м,0,1,0,2,32000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2012,6,12,87,0,2.7м,0,1,0,3,40000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,5,7,42,11.5 м²,2.7м,0,1,0,1,25500000
монолитный,"
Астана, р-н Байконур
показать на карте
",2009,-,-,56,11 м²,2.7м,0,1,0,2,23600000
-,"
Астана
показать на карте
",2021,4,9,78,0,-,0,0,1,2,52500000
монолитный,"
Астана
показать на карте
",2022,7,8,28,0,3.3м,0,1,1,6,299000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,2,9,41,0,3м,0,1,1,1,21000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2017,8,10,89,0,2.7м,1,1,0,3,51000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2013,4,7,12,0,2.8м,1,1,0,4,67000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,4,9,60,11.7 м²,2.7м,0,1,1,2,26500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,5,10,67,0,-,0,1,0,2,39500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,5,9,38,0,2.7м,0,0,0,1,23500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,7,20,60,13.56 м²,3м,0,1,1,2,21000000
-,"
Астана, Есильский р-н
показать на карте
",2022,3,7,13,25 м²,-,0,0,0,3,101000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2021,4,12,62,12 м²,3м,0,1,0,2,36000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2022,5,12,41,10 м²,3м,0,0,0,1,19500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,8,9,97,0,2.7м,1,1,0,3,39500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2012,6,17,72,0,2.7м,0,1,0,2,35000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,-,-,45,0,3м,0,1,1,1,22000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,-,-,62,0,-,0,0,0,2,36000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,4,10,46,0,2.9м,0,1,0,2,27000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2008,-,-,17,0,2.8м,0,1,0,5,67000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,5,9,10,0,-,0,0,0,3,75000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,3,15,40,6 м²,3м,0,1,0,1,23500000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2022,5,18,43,11 м²,3м,0,1,0,1,21500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,-,-,17,0,3м,1,1,0,4,130000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2008,3,4,23,0,3м,0,1,0,6,131000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2020,4,12,62,9 м²,3м,0,1,0,2,35900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2010,-,-,39,0,2.7м,0,1,0,1,19990000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,-,-,51,0,3м,0,0,0,2,35500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2019,-,-,64,0,3м,0,1,0,2,70000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,-,-,42,0,-,0,1,0,1,28700000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,7,16,60,10 м²,2.7м,1,1,0,3,45000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2009,-,-,75,0,2.7м,0,1,0,2,30500000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2010,4,12,50,12 м²,2.9м,0,0,0,1,19500000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2000,2,9,74,0,-,0,0,0,3,37000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,8,15,74,0,3м,0,1,1,3,31500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2010,6,6,38,0,2.7м,0,0,0,2,14200000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,3,9,42,0,-,0,0,0,1,23500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,68,0,-,0,1,0,2,36450000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2016,6,20,10,14 м²,3м,1,1,0,4,55500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2007,-,-,15,0,2.7м,1,1,0,4,50000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,9,40,10 м²,-,0,0,0,1,16500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,7,10,83,0,-,0,0,0,3,45000000
-,"
Астана, Есильский р-н
показать на карте
",2019,8,8,18,0,-,0,0,0,4,194000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,8,12,40,9.5 м²,3м,0,1,0,1,27700000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,9,63,0,3м,0,1,1,2,34317600
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,5,16,60,0,-,0,1,1,2,26500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2021,-,-,66,0,3м,0,1,0,2,39100000
-,"
Астана, Есильский р-н
показать на карте
",2017,7,9,40,0,2.7м,0,0,0,1,21500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2006,9,9,12,20.3 м²,2.7м,0,0,0,4,57000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,4,7,80,13 м²,2.7м,0,0,0,3,35000000
монолитный,"
Астана
показать на карте
",2022,7,9,41,13 м²,2.7м,0,1,0,1,21500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,4,9,31,0,-,0,1,1,1,12500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,2,16,54,0,2.7м,0,1,0,1,24500000
-,"
Астана
показать на карте
",2022,8,9,53,0,-,0,0,0,2,27200000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,-,-,70,0,3м,0,0,0,2,46000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,3,10,60,6.2 м²,3м,0,1,0,2,43000003
монолитный,"
Астана, Алматы р-н
показать на карте
",2017,5,9,98,12 м²,-,0,1,0,3,53000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,6,9,77,10.27 м²,2.8м,0,1,0,3,40000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,62,0,3м,0,1,1,2,35000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2021,1,9,33,5.8 м²,2.7м,0,0,0,1,18000000
монолитный,"
Астана
показать на карте
",2023,-,-,38,0,.85м,0,1,1,1,13500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,3,12,69,0,2.7м,0,1,0,2,29500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,3,10,37,10 м²,3м,0,0,0,1,20500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,5,7,13,0,3.3м,0,0,1,3,90000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,74,0,3м,0,1,0,3,39000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,5,12,82,0,2.7м,0,0,1,3,28000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2021,-,-,72,10.4 м²,2.7м,0,1,0,3,44500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2011,-,-,63,0,3м,0,1,0,2,28500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2019,6,10,56,0,3м,0,0,0,2,33500000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2009,-,-,10,0,-,0,0,0,3,42700000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,42,13.4 м²,3м,0,1,0,1,22000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,3,7,35,9.4 м²,2.7м,0,1,0,1,18500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2016,6,10,80,0,2.7м,1,0,0,3,33500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,5,6,61,9.4 м²,2.7м,0,0,0,2,27500000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2014,8,18,42,0,-,0,0,0,1,17400000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,-,-,43,10 м²,3м,0,1,0,1,14366880
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,-,-,10,0,2.7м,1,1,0,4,60000000
монолитный,"
Астана
показать на карте
",2022,6,12,56,10 м²,2.7м,0,1,1,2,25950000
кирпичный,"
Астана, р-н Байконур
показать на карте
",1988,5,5,58,0,-,0,0,0,3,24780000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,6,7,55,9 м²,2.7м,0,0,0,2,29000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,6,9,51,13.7 м²,3м,0,1,0,2,23000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",1997,5,5,98,12.1 м²,2.8м,0,1,0,3,35000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,1,3,93,12 м²,3м,0,0,0,3,58000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,5,17,77,17 м²,3м,0,1,0,2,44000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",1979,4,5,16,0,-,0,0,0,1,5100000
монолитный,"
Астана, Есильский р-н
показать на карте
",2020,6,10,44,13.4 м²,3м,0,0,0,1,26250000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2010,-,-,68,12.6 м²,2.7м,0,0,0,2,28000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2021,-,-,96,0,3м,1,1,0,3,58000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2020,4,10,38,9 м²,-,0,1,0,1,19500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2008,2,12,93,14 м²,2.8м,0,0,0,3,48000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,8,10,38,0,3м,0,0,0,1,23000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,3,8,12,0,3м,0,1,1,4,60000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,6,7,65,0,3.3м,0,1,0,2,24500000
-,"
Астана, р-н Байконур
показать на карте
",1989,6,6,34,7.4 м²,-,0,0,0,1,16500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2010,-,-,14,18 м²,3м,0,0,0,3,61800000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2015,8,10,33,6.4 м²,2.7м,0,0,0,1,18000000
кирпичный,"
Астана
показать на карте
",2022,5,10,62,0,2.7м,0,0,0,3,25200000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2013,9,9,57,0,2.7м,0,1,0,2,27000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,38,0,3м,0,0,0,1,21000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,44,21 м²,3м,0,1,0,2,21800000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,45,0,3м,0,1,0,1,26500000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2008,2,16,50,0,-,0,0,0,2,20500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,5,6,43,11.86 м²,3м,0,1,1,1,21500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",1979,2,5,61,0,-,0,0,0,2,27500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,-,-,10,12 м²,3м,0,1,0,3,51000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,4,12,66,12 м²,2.8м,0,1,1,2,28000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2009,6,10,59,10 м²,-,0,0,0,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2010,3,16,95,13 м²,2.7м,1,0,0,3,45000000
-,"
Астана, Есильский р-н
показать на карте
",2023,9,14,44,0,3м,0,1,0,1,25000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2017,5,5,67,0,2.7м,0,1,0,2,32800000
-,"
Астана, Есильский р-н
показать на карте
",2022,5,7,45,11 м²,3м,0,1,0,1,29500000
кирпичный,"
Астана
показать на карте
",2022,3,9,87,11.83 м²,3м,0,1,0,3,50000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,7,15,39,10 м²,3м,0,1,0,1,21500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,50,0,3м,0,1,1,2,20500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,2,9,40,10 м²,3м,0,1,0,1,25400000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,6,7,55,0,-,0,0,0,2,17500000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2023,5,9,42,11.57 м²,3м,0,0,1,1,17400000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,1,12,42,0,3м,0,1,1,1,17500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,8,12,36,10 м²,-,0,1,0,1,15500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,10,65,10.5 м²,3м,0,0,0,2,36000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,2,9,33,0,3м,0,0,0,1,16500000
-,"
Астана, Есильский р-н
показать на карте
",2022,4,5,39,10 м²,2.7м,0,1,1,1,15800000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2023,-,-,45,14.3 м²,3м,0,0,0,1,16900000
панельный,"
Астана, Алматы р-н
показать на карте
",1986,3,5,52,8 м²,-,0,0,0,2,23500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,12,67,11.65 м²,3м,0,0,1,2,33000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2015,4,5,36,8 м²,2.7м,0,1,0,1,16500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2012,-,-,70,7.4 м²,-,0,0,0,3,38500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,4,9,39,0,3м,0,1,0,1,24000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2011,8,9,34,0,2.7м,0,0,0,1,15800000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2017,7,9,63,0,-,0,0,0,2,24500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,7,12,60,11 м²,3м,0,1,1,2,28000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,9,9,82,0,3м,0,1,1,3,39000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,5,9,39,9.1 м²,3м,0,1,0,1,27500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,5,9,40,0,2.8м,0,0,0,1,28000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,7,72,10 м²,-,1,0,0,3,39000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,9,40,10 м²,3м,0,0,1,1,17999000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,9,18,68,0,-,1,0,1,2,27000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,36,0,3м,0,1,1,1,17500000
-,"
Астана, Есильский р-н
показать на карте
",2022,5,10,66,11.61 м²,3м,0,1,1,2,34000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2018,-,-,54,0,-,0,1,0,2,28000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2016,5,9,63,0,3м,0,1,0,2,29700000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2008,9,12,39,0,2.8м,0,1,0,2,19500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,9,56,0,-,0,0,1,2,32000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,3,7,88,10.1 м²,2.7м,0,1,0,3,47000000
панельный,"
Астана, Алматы р-н
показать на карте
",1990,9,9,52,8 м²,-,0,0,0,2,22000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,4,9,39,6 м²,2.7м,0,1,0,1,18000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2019,-,-,72,0,2.7м,0,1,0,2,37000000
кирпичный,"
Астана
показать на карте
",2022,5,9,35,11 м²,2.7м,0,1,0,1,15500000
монолитный,"
Астана
показать на карте
",2023,-,-,68,0,3м,0,1,0,2,33800000
монолитный,"
Астана, Алматы р-н
показать на карте
",2010,5,6,58,9 м²,-,0,1,0,2,18000000
панельный,"
Астана, Есильский р-н
показать на карте
",2018,-,-,35,0,2.7м,0,0,0,1,19000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,33,0,2.7м,0,1,0,1,19000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,-,-,40,10 м²,3м,0,1,1,1,16300000
монолитный,"
Астана, Алматы р-н
показать на карте
",2019,-,-,25,0,2.7м,0,1,0,1,15000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,7,9,50,7 м²,2.7м,0,1,0,2,21000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2008,-,-,39,0,-,0,1,0,1,13000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",1984,4,5,13,0,-,0,0,0,1,6300000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,3,10,36,0,3м,0,0,1,1,17000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",1989,3,5,56,0,2.6м,0,0,0,3,16000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,7,9,50,0,3м,0,1,0,2,27000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,5,9,41,0,2.7м,0,1,0,1,21000000
панельный,"
Астана, Есильский р-н
показать на карте
",2022,3,7,40,0,2.7м,0,0,0,1,22000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,9,10,41,8 м²,3м,0,0,0,2,25500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,7,10,38,12 м²,-,0,1,1,1,12600000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,8,38,0,3м,0,1,0,1,22500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,2,9,44,0,-,0,0,0,1,23000000
-,"
Астана, Сарыарка р-н
показать на карте
",1976,5,5,44,7 м²,2.5м,0,0,0,2,23000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2021,5,16,44,0,2.7м,0,1,0,1,25000000
-,"
Астана, р-н Байконур
показать на карте
",2000,5,5,60,10 м²,-,0,0,0,2,28800000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,2,12,59,18 м²,2.7м,0,1,0,2,40000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2005,2,9,93,12 м²,2.7м,0,1,0,3,38000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",1991,1,6,40,9.5 м²,2.7м,0,0,0,1,22000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2012,4,12,74,12 м²,-,0,0,0,2,28000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,6,8,84,0,3м,0,1,1,3,48000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",1992,5,6,65,0,2.7м,0,0,0,3,25500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,2,9,44,10 м²,2.7м,0,1,1,1,16500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,4,8,43,13 м²,3м,0,1,0,1,26000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2008,4,9,60,12 м²,2.7м,0,0,0,2,28000000
-,"
Астана, Алматы р-н
показать на карте
",2015,-,-,54,17.2 м²,2.7м,0,0,0,2,29000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,-,-,73,10.2 м²,3м,0,1,0,2,41000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2006,5,9,80,12 м²,-,0,0,0,3,43000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,8,14,44,0,-,0,0,0,1,25000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,5,8,85,15 м²,3м,0,1,0,2,69000000
-,"
Астана, Алматы р-н
показать на карте
",2023,4,18,55,0,3м,0,1,1,2,25000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2008,-,-,54,11 м²,2.8м,0,0,0,2,22500000
кирпичный,"
Астана, р-н Байконур
показать на карте
",1995,3,5,69,0,-,0,0,0,3,24000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2007,-,-,59,0,-,0,0,0,2,29000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,-,-,46,12 м²,2.7м,0,1,0,1,21000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,8,9,65,9 м²,3м,0,0,0,3,24900000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2006,6,9,70,11 м²,2.8м,0,1,0,2,30500000
