building_type,zone,year,n_floor,total_floor,area,kchn_area,ceiling,toilet,parking,rough_finish,num_room,price
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,2,9,50,0,3м,0,0,0,2,27500000
-,"
Астана, Есильский р-н
показать на карте
",2012,-,-,85,0,-,0,0,0,3,38500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2012,5,6,55,0,2.7м,0,1,0,2,22500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,8,12,65,0,2.7м,0,1,0,2,29990000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2014,1,9,40,12 м²,.85м,0,1,0,1,20000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,42,0,2.7м,0,1,1,2,22900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2008,-,-,10,0,2.8м,0,1,0,2,45000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,5,12,59,0,3м,0,0,1,2,20500000
-,"
Астана, Алматы р-н
показать на карте
",1987,2,5,52,0,-,0,0,0,2,20900000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2017,6,6,23,0,-,0,0,0,1,8000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,50,6 м²,2.7м,0,0,0,2,23600000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,5,12,49,0,3м,0,1,0,1,34000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,6,10,48,0,-,0,0,0,2,29800000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,3,16,62,9.1 м²,3м,0,0,0,2,42000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",1998,5,5,76,9.1 м²,2.8м,1,0,0,2,30000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,8,10,62,0,2.7м,0,1,0,2,24000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2015,9,9,68,10 м²,2м,0,1,0,2,25000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,3,8,42,12 м²,3м,0,1,1,1,22000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2022,-,-,65,10 м²,3м,0,1,0,2,30000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,6,9,82,11.6 м²,2.7м,1,0,0,3,26500000
панельный,"
Астана, Сарыарка р-н
показать на карте
",1974,5,5,58,0,-,0,1,0,3,23000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2011,7,9,54,0,-,0,0,0,2,19900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,7,10,37,10.1 м²,3м,0,0,0,1,20899999
кирпичный,"
Астана, Есильский р-н
показать на карте
",2013,5,12,90,13 м²,-,0,0,0,3,36500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,4,16,36,0,-,0,1,1,1,18500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,6,15,55,0,-,0,0,0,2,35000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,4,12,38,0,3м,0,1,1,1,18999000
кирпичный,"
Астана
показать на карте
",2022,2,10,39,0,2.8м,0,1,0,2,15900000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2006,4,5,44,0,2.7м,0,0,0,2,18000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,3,9,38,0,-,0,1,0,1,15000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2014,-,-,15,0,-,0,1,0,4,95000000
кирпичный,"
Астана
показать на карте
",1997,-,-,13,0,-,0,0,0,4,41900000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2023,-,-,93,0,-,0,0,0,4,от 29246000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,-,-,93,0,-,0,0,0,3,от 30242160
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,-,-,40,0,-,0,0,0,1,от 12944000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,65,0,-,0,0,0,2,от 32050900
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,5,18,45,0,2.7м,0,1,0,1,16880000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2009,9,9,92,0,-,0,0,0,3,39300000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2009,3,13,63,0,2.7м,0,1,0,3,28700000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,9,17,40,9.5 м²,3м,0,1,0,1,20000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2007,3,9,72,0,2.7м,0,0,0,2,29500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,2,9,49,0,-,0,1,0,1,23000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,10,0,-,0,0,0,4,от 39176640
кирпичный,"
Астана, Алматы р-н
показать на карте
",2018,-,-,43,0,-,0,0,0,1,от 16243000
панельный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,13,0,-,0,0,0,4,от 52000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2015,9,12,84,10 м²,-,0,0,0,3,33000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,11,0,3м,0,1,0,3,96000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2024,-,-,12,0,-,0,0,0,5,от 50633560
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,3,9,55,115 м²,2.7м,0,1,1,2,17500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2013,-,-,45,9.7 м²,3м,0,1,0,1,20500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,2,6,62,0,3м,0,1,0,2,43000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,2,14,49,12 м²,2м,0,0,0,1,24000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,8,12,33,8 м²,2.7м,0,0,0,1,18300000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2013,-,-,90,10.8 м²,3м,0,1,0,3,29500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,-,-,76,0,2.7м,0,0,0,3,40500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,7,10,42,0,3м,0,1,0,2,25690000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2014,5,9,28,3.2 м²,-,0,1,0,1,14800000
монолитный,"
Астана, Алматы р-н
показать на карте
",2015,-,-,75,0,2.9м,1,1,0,2,38000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,7,9,40,0,3м,0,1,1,1,18300000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2015,3,6,22,0,3м,1,1,0,5,88000000
панельный,"
Астана, Есильский р-н
показать на карте
",2019,2,5,40,10 м²,2.7м,0,0,0,1,18000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2009,1,7,59,12 м²,2.7м,0,1,0,2,27500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,2,9,60,0,3м,0,1,1,2,24990000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,6,12,28,16 м²,3м,0,1,0,1,11850000
монолитный,"
Астана
показать на карте
",2023,-,-,42,0,-,0,0,0,1,от 16188900
кирпичный,"
Астана, Алматы р-н
показать на карте
",2007,5,9,39,0,2.8м,0,1,0,1,18000000
кирпичный,"
Астана
показать на карте
",2024,-,-,63,0,-,0,0,0,2,от 20307200
кирпичный,"
Астана, Есильский р-н
показать на карте
",2015,-,-,14,0,.15м,1,1,0,4,129000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2009,6,13,44,0,-,0,0,0,2,19500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2011,7,12,12,16.2 м²,2.8м,1,1,0,4,45000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,92,0,-,0,0,0,3,от 39899700
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,7,14,43,12 м²,3м,0,1,0,1,28000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,5,24,90,0,-,0,0,0,3,47599999
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,4,9,39,11 м²,2.7м,0,0,1,1,13700000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,4,12,46,0,-,0,0,0,2,22300000
монолитный,"
Астана, Алматы р-н
показать на карте
",2020,5,10,45,8 м²,2.7м,0,0,0,1,21500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2017,2,5,57,13 м²,2.7м,0,0,0,2,28000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",1980,5,5,98,0,2.7м,0,0,0,4,35000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2012,-,-,86,22 м²,2.7м,0,1,0,2,34500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2012,6,12,40,12 м²,-,0,0,0,1,20000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,76,18 м²,3м,0,1,0,2,60000000
-,"
Астана
показать на карте
",2016,-,-,70,10 м²,2.8м,0,0,0,2,26000000
-,"
Астана, Есильский р-н
показать на карте
",2015,-,-,10,15.2 м²,2.7м,0,1,0,4,58000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,6,20,88,0,3м,0,1,0,3,70000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,4,12,11,0,3м,0,0,0,3,83888888
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,2,12,40,0,3м,0,0,0,1,19500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,2,9,10,13 м²,3м,0,1,0,3,58900000
-,"
Астана, Есильский р-н
показать на карте
",2022,3,6,48,7.2 м²,2.7м,0,0,0,2,19900000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,2,9,40,0,.75м,0,1,0,1,16500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2010,-,-,71,0,2.7м,0,0,0,2,30500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,6,9,57,18.7 м²,3м,0,1,0,2,27000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,2,9,10,13 м²,3м,0,1,0,3,58900000
-,"
Астана, Есильский р-н
показать на карте
",2022,3,6,48,7.2 м²,2.7м,0,0,0,2,19900000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,2,9,40,0,.75м,0,1,0,1,16500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2010,-,-,71,0,2.7м,0,0,0,2,30500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,6,9,57,18.7 м²,3м,0,1,0,2,27000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2005,-,-,12,14 м²,2.8м,1,0,0,3,50000000
-,"
Астана, р-н Байконур
показать на карте
",1980,5,5,49,0,2.5м,0,0,0,2,18000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,13,0,-,0,0,0,3,от 107082000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,-,-,12,0,-,0,0,0,4,от 54985500
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,63,0,-,0,0,0,2,от 24936350
монолитный,"
Астана
показать на карте
",2023,-,-,49,0,-,0,0,0,2,от 26335700
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,-,-,11,0,-,0,0,0,4,от 35475200
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,12,0,-,0,0,0,3,от 51643000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,-,-,52,0,-,0,0,0,2,от 25524100
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2023,-,-,43,0,-,0,0,0,1,от 16965000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,83,0,-,0,0,0,3,от 32428500
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,-,-,39,0,-,0,0,0,1,от 19816200
монолитный,"
Астана
показать на карте
",2023,-,-,69,0,-,0,0,0,2,от 25407650
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,-,-,61,0,-,0,0,0,2,от 18510000
кирпичный,"
Астана
показать на карте
",2022,6,9,41,0,2.7м,0,1,0,1,22000000
панельный,"
Астана, Алматы р-н
показать на карте
",1993,8,9,67,12 м²,-,0,0,0,3,30000000
монолитный,"
Астана
показать на карте
",2022,5,9,45,0,-,0,0,0,2,25500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2017,2,5,71,10.2 м²,2.7м,0,1,0,2,29500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2022,1,12,60,15.7 м²,2.7м,0,0,1,2,19500000
панельный,"
Астана, Сарыарка р-н
показать на карте
",1989,3,6,22,4.6 м²,2.7м,0,0,0,1,10000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,6,9,38,0,2.8м,0,1,0,1,18000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2008,7,10,85,10.6 м²,2.7м,0,0,0,3,41000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,3,9,12,0,3м,1,1,0,3,140000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2014,6,12,44,15.7 м²,2.8м,0,0,0,1,24500000
-,"
Астана, Есильский р-н
показать на карте
",2019,-,-,40,8 м²,-,0,0,0,1,22900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,3,6,42,0,3м,0,1,0,1,22499999
монолитный,"
Астана, Алматы р-н
показать на карте
",2009,-,-,12,23 м²,3м,1,1,0,3,51000000
-,"
Астана, Есильский р-н
показать на карте
",2019,4,16,11,0,3м,0,1,0,3,119000000
монолитный,"
Астана
показать на карте
",2023,2,9,11,17.2 м²,3м,1,1,1,4,61387200
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,7,7,86,0,2.7м,0,0,0,3,29000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2008,3,10,37,0,-,0,1,0,1,14500000
панельный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,35,0,2м,0,0,0,1,17200000
монолитный,"
Астана, Алматы р-н
показать на карте
",2019,-,-,53,0,-,0,1,1,2,21500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2010,-,-,59,0,2.7м,0,1,0,2,22000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,7,10,60,9.8 м²,3м,0,1,0,2,37900000
-,"
Астана, Алматы р-н
показать на карте
",1985,4,5,58,0,-,0,0,0,3,29500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2015,6,10,60,10 м²,2.7м,0,0,0,2,25500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,40,0,3м,0,1,0,1,21000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,6,12,73,0,-,0,0,0,2,32000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,4,9,36,10.2 м²,3м,0,1,0,1,24500000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2011,6,13,38,0,2.7м,0,1,0,1,17500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,-,-,14,16 м²,2.8м,1,1,0,4,86900000
монолитный,"
Астана
показать на карте
",2020,3,9,41,8 м²,2.7м,0,1,0,1,18500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2010,4,12,79,0,2.8м,0,0,0,2,31500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,6,18,57,0,3м,0,1,1,2,27000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2007,2,10,97,11 м²,-,1,1,0,3,48000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,8,9,45,0,3м,0,1,0,1,23500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2007,3,6,13,24 м²,-,0,0,0,4,55000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2018,1,6,37,8.9 м²,2.7м,0,0,0,1,19500000
монолитный,"
Астана
показать на карте
",2019,8,13,41,0,2.7м,0,1,0,1,15500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2017,1,9,68,0,3.3м,0,1,0,2,46999999
-,"
Астана, Есильский р-н
показать на карте
",2017,2,10,40,10.1 м²,-,0,1,0,1,25000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,2,13,43,12 м²,2.7м,0,0,1,1,18000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2022,8,12,45,0,2.7м,0,0,0,2,19000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2012,2,6,38,0,-,0,0,0,1,16500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,2,10,78,13 м²,2.8м,0,1,0,2,39500000
монолитный,"
Астана
показать на карте
",2023,-,-,68,0,-,0,0,0,2,от 39330000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,-,-,95,0,-,0,0,0,3,от 28256580
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,44,0,-,0,0,0,1,от 16963100
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,80,0,-,0,0,0,3,от 33395050
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2022,4,6,27,0,2.7м,0,0,1,1,7311600
-,"
Астана, Есильский р-н
показать на карте
",2009,7,8,24,35 м²,3м,0,1,0,5,148200000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,68,0,-,0,0,0,2,от 43846400
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,3,4,36,0,2.7м,0,0,1,1,9300000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,66,0,-,0,0,0,2,от 26921197
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,1,4,70,0,2.8м,0,0,1,2,22600000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,49,0,-,0,0,0,1,от 23640659
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,-,-,97,0,-,0,0,0,3,от 31528440
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,70,0,-,0,0,0,2,от 34383300
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,-,-,41,0,-,0,0,0,2,от 13392000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,8,72,9 м²,-,0,0,0,3,42000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2011,4,10,84,12 м²,2.7м,0,0,0,3,32000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,7,14,65,10.3 м²,3м,0,1,0,2,35700000
-,"
Астана, Сарыарка р-н
показать на карте
",2000,5,5,35,8.1 м²,-,0,0,0,1,17700000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,8,16,78,12.4 м²,3м,1,1,0,3,55000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,9,9,82,12 м²,3м,0,1,0,3,72500000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2022,6,7,64,9.6 м²,-,0,0,0,2,32000000
