building_type,zone,year,n_floor,total_floor,area,kchn_area,ceiling,toilet,parking,rough_finish,num_room,price
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,7,10,69,9 м²,3м,0,1,0,3,53000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,8,8,65,0,-,0,1,0,3,35000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",1990,9,9,35,0,2.7м,0,1,0,1,13500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,4,10,37,0,3м,0,0,0,1,19800000
кирпичный,"
Астана
показать на карте
",2022,9,9,10,17 м²,3м,0,1,0,3,48000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,5,8,60,9 м²,2.7м,0,1,0,2,36000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2009,9,9,92,16 м²,2.7м,1,1,0,3,49000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,9,15,74,18.1 м²,3м,0,1,1,2,31500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,6,9,10,0,3м,0,1,0,3,95000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2008,5,12,11,15 м²,3м,1,0,0,3,54000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,-,-,42,6 м²,-,0,1,0,2,30500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2010,9,18,27,25 м²,2.7м,1,1,0,7,85000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,-,-,36,0,2.7м,0,1,0,1,16300000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,4,10,40,0,3м,0,1,0,1,23500000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2023,-,-,35,0,-,0,0,0,1,от 10295000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2012,-,-,81,16.1 м²,2.7м,0,1,0,2,27000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2012,-,-,16,23 м²,2.7м,1,1,0,3,45430000
монолитный,"
Астана, Есильский р-н
показать на карте
",2014,3,14,85,12 м²,-,0,0,0,3,38800000
монолитный,"
Астана, Есильский р-н
показать на карте
",2006,6,8,48,0,3м,0,0,0,1,32000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2018,-,-,43,13.4 м²,-,0,0,0,1,от 14355000
-,"
Астана, Алматы р-н
показать на карте
",2023,-,-,45,0,2.9м,0,0,0,1,17300000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2012,-,-,21,32 м²,2.8м,1,0,1,4,66748500
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2008,9,9,18,21 м²,-,0,0,0,4,53251200
кирпичный,"
Астана, Алматы р-н
показать на карте
",2007,1,6,63,0,-,0,0,0,2,24000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2008,9,9,18,21.9 м²,2.6м,0,0,1,4,52070040
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,2,10,47,8 м²,-,0,1,1,2,14500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2010,7,9,84,0,3м,1,1,0,2,46500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,-,-,13,0,3м,0,1,0,4,110000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,2,10,47,8 м²,-,0,1,1,2,14500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2010,7,9,84,0,3м,1,1,0,2,46500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,-,-,13,0,3м,0,1,0,4,110000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2011,-,-,36,10 м²,-,0,0,0,1,16000000
-,"
Астана, р-н Байконур
показать на карте
",2009,3,25,73,0,-,0,0,0,3,26500000
-,"
Астана, Есильский р-н
показать на карте
",2019,3,12,50,0,3м,0,1,0,2,25379999
монолитный,"
Астана, Алматы р-н
показать на карте
",2011,3,22,90,0,3м,1,1,0,3,43000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,6,10,62,0,3м,0,1,0,2,27900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,4,9,71,12.1 м²,2.7м,0,1,0,2,36500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,-,-,40,9.7 м²,2.7м,0,1,0,1,27300000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,4,5,43,0,2.7м,0,0,0,2,22499999
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,40,0,-,0,0,0,1,от 15206250
монолитный,"
Астана, Алматы р-н
показать на карте
",2011,-,-,35,0,3м,0,1,0,1,15999999
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,7,9,97,12.4 м²,3м,1,1,0,3,75000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2012,9,10,25,38.6 м²,2.7м,1,0,1,4,94146000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,9,10,67,0,-,0,0,0,2,38000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2012,9,10,25,39.8 м²,2.7м,1,1,1,4,93446000
монолитный,"
Астана, Алматы р-н
показать на карте
",2024,-,-,61,0,-,0,0,0,2,от 19117700
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2023,6,13,40,0,-,0,0,0,1,12500000
-,"
Астана, Алматы р-н
показать на карте
",2017,9,12,11,0,-,0,1,0,4,50800000
-,"
Астана, Есильский р-н
показать на карте
",2016,-,-,60,0,-,0,0,0,2,24500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2010,8,15,50,0,2.7м,0,1,0,2,29000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",1975,3,5,65,0,-,0,0,0,2,20000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2012,-,-,49,9 м²,2.7м,0,1,0,2,27000000
-,"
Астана, Есильский р-н
показать на карте
",2020,8,12,11,20 м²,3м,0,0,0,3,47600000
монолитный,"
Астана
показать на карте
",2014,9,10,31,0,-,0,0,0,1,16000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2012,-,-,15,21 м²,3м,1,1,0,3,63000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,6,9,88,0,-,0,1,0,3,36000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2011,8,13,43,0,3м,0,0,0,2,22000000
кирпичный,"
Астана
показать на карте
",2011,-,-,35,6 м²,-,0,1,0,1,15000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,9,18,92,0,-,0,1,0,3,60000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",1972,5,5,31,0,-,0,0,0,1,13500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2013,-,-,50,0,-,0,0,0,1,18500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,6,16,10,17 м²,3м,1,1,1,3,72000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,8,14,50,0,-,0,1,0,2,21500000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2016,9,10,65,10.6 м²,-,0,1,0,2,23800000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,2,17,38,8.6 м²,3м,0,0,0,1,18000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2022,2,14,40,15 м²,-,0,0,1,1,12800000
-,"
Астана, Алматы р-н
показать на карте
",2022,-,-,43,0,-,0,0,0,1,19000000
панельный,"
Астана, р-н Байконур
показать на карте
",1989,4,4,64,0,-,0,0,0,3,25000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,7,9,90,15 м²,2.8м,1,1,0,3,53700000
-,"
Астана, Есильский р-н
показать на карте
",2019,4,9,41,0,-,0,0,0,1,31300000
монолитный,"
Астана, Алматы р-н
показать на карте
",2014,3,25,14,0,3м,1,1,0,4,113999000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2022,2,18,45,0,3м,0,1,0,1,19000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,91,14.1 м²,3м,1,1,0,3,55000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2014,7,14,39,10 м²,-,0,0,0,1,15500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,5,18,64,12 м²,3м,0,0,0,2,52000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,5,5,83,9.1 м²,2.7м,0,0,0,3,35000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,-,-,72,0,-,0,0,0,2,31000000
-,"
Астана, Есильский р-н
показать на карте
",2021,-,-,59,9.2 м²,-,0,0,0,2,33000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,7,9,54,0,2.7м,0,1,0,2,24500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2000,1,9,11,12 м²,2.7м,0,0,0,4,50000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2007,8,9,54,0,2.7м,0,0,0,2,23200000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,3,7,42,9.2 м²,3м,0,1,0,1,28600000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,2,8,13,27 м²,3.3м,0,1,0,4,60000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2005,2,10,53,0,3м,0,0,0,1,19900000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2005,5,5,18,22 м²,3м,0,1,0,4,95000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2006,4,5,21,22.5 м²,3м,0,1,0,4,115000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2015,2,6,12,0,3м,0,1,1,3,48000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,4,7,94,0,.15м,0,1,0,3,44000000
-,"
Астана, Есильский р-н
показать на карте
",2018,2,22,35,0,2.7м,0,0,0,1,15500000
-,"
Астана, Есильский р-н
показать на карте
",2022,-,-,42,8.94 м²,-,0,0,0,2,21000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2006,6,9,74,0,-,0,0,0,3,29999000
-,"
Астана, Сарыарка р-н
показать на карте
",1987,1,5,36,8 м²,-,0,0,0,1,15500000
монолитный,"
Астана, р-н Байконур
показать на карте
",2019,5,25,60,9 м²,2.7м,0,1,0,2,26000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,7,9,85,15.4 м²,3м,1,1,0,3,70000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,5,7,58,0,2.7м,0,1,0,2,28500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2006,4,9,85,0,-,0,0,0,3,29400000
монолитный,"
Астана, Алматы р-н
показать на карте
",2014,-,-,60,0,3м,0,1,0,2,27000000
-,"
Астана, Есильский р-н
показать на карте
",2019,-,-,37,0,2.6м,0,0,0,1,21000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2016,5,12,96,20 м²,-,1,1,0,3,34999000
-,"
Астана, р-н Байконур
показать на карте
",1985,8,9,66,0,-,0,0,0,3,31500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2014,9,9,60,15 м²,2.7м,0,0,0,2,30000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2010,-,-,61,0,2.7м,0,1,0,2,24500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2017,3,9,10,0,2.7м,0,1,0,3,42000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2024,-,-,65,0,-,0,0,0,2,от 19713000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2015,8,9,68,9 м²,-,0,1,0,2,28500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,3,10,70,0,3м,0,1,0,2,42990000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2020,-,-,53,12 м²,-,0,0,0,1,25000000
-,"
Астана, Есильский р-н
показать на карте
",2022,8,8,67,15.6 м²,2.7м,0,1,0,2,36500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2014,2,14,72,14 м²,-,0,0,0,2,25500000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2003,3,6,86,0,2.7м,0,1,0,3,34500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",1980,2,5,30,0,2.7м,0,0,0,1,14900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,60,0,-,0,1,0,2,33000000
-,"
Астана, Алматы р-н
показать на карте
",2007,1,5,22,0,-,0,0,0,1,9500000
панельный,"
Астана, Сарыарка р-н
показать на карте
",1980,4,5,62,0,2.7м,0,0,0,3,18400000
монолитный,"
Астана, Алматы р-н
показать на карте
",2007,7,14,75,0,2.7м,0,0,0,2,29000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,2,9,84,0,2.7м,0,1,0,3,29500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,2,10,37,9.5 м²,3м,0,0,0,1,23700000
панельный,"
Астана, Сарыарка р-н
показать на карте
",1994,5,5,48,0,2.7м,0,0,0,2,16400000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",1988,3,5,50,10 м²,2.7м,0,0,0,2,21500000
панельный,"
Астана, Алматы р-н
показать на карте
",1992,4,5,68,12 м²,-,0,0,0,3,28500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,4,12,10,17 м²,3м,0,0,0,3,79800000
монолитный,"
Астана, р-н Байконур
показать на карте
",2010,4,12,10,15 м²,-,0,0,0,3,41000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,9,9,91,13.75 м²,3м,1,0,1,3,49500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,3,7,61,0,-,0,1,0,2,32380000
панельный,"
Астана, Есильский р-н
показать на карте
",2019,4,9,40,10 м²,-,0,0,0,1,21800000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,3,9,35,0,2.8м,0,1,0,1,18400000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,2,12,47,0,-,0,0,0,1,22000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2007,-,-,10,0,-,1,0,0,3,56000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,3,20,11,0,3м,0,1,0,3,77500000
монолитный,"
Астана
показать на карте
",2023,-,-,68,0,-,0,0,0,2,от 25385700
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,-,-,43,13.68 м²,3м,0,1,1,1,14460000
кирпичный,"
Астана
показать на карте
",2024,-,-,85,0,-,0,0,0,3,от 27334400
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,-,-,48,0,2.7м,0,1,0,2,21500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,-,-,86,10.69 м²,3м,1,1,1,3,27728000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,3,9,36,0,-,0,0,0,1,16400000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,54,0,-,0,0,0,2,от 19089000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,37,0,-,0,0,0,1,от 20868750
монолитный,"
Астана, Алматы р-н
показать на карте
",2021,9,12,95,0,3м,0,1,0,3,48000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2020,7,8,70,0,-,0,1,0,3,34990000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,-,-,38,0,2.7м,0,1,0,1,16500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2024,-,-,66,0,-,0,0,0,2,от 20692500
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2008,4,24,78,9 м²,2.7м,0,1,0,2,35000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2008,3,30,13,0,3м,0,0,0,3,63500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",1976,3,9,44,0,.55м,0,0,0,2,23500000
монолитный,"
Астана
показать на карте
",2018,3,9,10,0,3м,0,1,0,3,75000000
кирпичный,"
Астана
показать на карте
",2022,9,9,12,13.6 м²,3м,0,1,0,4,120000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,7,10,65,0,3м,0,1,0,3,27500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2009,9,9,54,7 м²,2.7м,0,0,0,2,21000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,2,9,83,0,-,0,1,0,3,47500000
монолитный,"
Астана
показать на карте
",2022,-,-,68,13.25 м²,-,0,0,0,2,30800000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,6,11,77,0,-,0,0,0,3,30000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,3,18,90,0,3м,0,1,0,3,58900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,4,10,10,16.3 м²,3м,1,1,0,3,63900000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2008,-,-,35,0,2.8м,0,0,0,1,16800000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2017,7,8,39,0,2.7м,0,1,0,1,22850000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,9,9,78,14 м²,2.7м,0,0,0,3,34000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,-,-,66,10 м²,-,0,1,0,2,29000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2008,7,10,32,7.4 м²,3м,0,0,0,1,16500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,-,-,10,0,2.8м,1,1,0,4,47500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,4,7,38,9 м²,2.8м,0,1,0,1,19000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,3,4,53,0,2.7м,0,1,1,2,16000000
монолитный,"
Астана
показать на карте
",2018,7,16,36,0,2.7м,0,0,0,1,18800000
монолитный,"
Астана, р-н Байконур
показать на карте
",2014,-,-,93,21.1 м²,2.7м,1,1,0,3,45000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2012,3,10,11,16 м²,3м,1,1,0,3,52000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,6,21,42,10.73 м²,.85м,0,1,1,1,16200000
панельный,"
Астана, Сарыарка р-н
показать на карте
",1988,4,6,35,0,-,0,0,0,1,12500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,8,10,50,0,3м,0,1,0,2,29000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2013,7,16,53,7 м²,2.7м,0,0,0,2,22000000
монолитный,"
Астана
показать на карте
",2018,-,-,48,0,3м,0,1,0,2,38000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,2,17,51,16.4 м²,3м,0,1,1,1,19500000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2005,2,10,14,0,3м,1,1,0,4,56950000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2011,-,-,65,12 м²,2.7м,0,0,0,2,26000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,2,4,73,10.6 м²,2.7м,0,0,0,3,29000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,8,13,52,8.3 м²,2.8м,0,1,0,2,26500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,-,-,10,0,-,0,1,0,3,34500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,3,12,45,12.3 м²,3м,0,1,1,1,18500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,2,9,39,10.49 м²,2.8м,0,0,0,1,14900000
-,"
Астана, Алматы р-н
показать на карте
",2016,-,-,10,0,-,0,1,0,3,43000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,40,0,-,0,0,0,1,22000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,4,9,40,12 м²,2.7м,0,1,0,1,16700000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2012,5,12,82,15 м²,2.8м,0,1,0,2,35000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,8,15,48,12 м²,3м,0,1,1,1,22000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,2,7,69,10.3 м²,2.7м,0,0,0,3,38000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2013,5,9,92,12 м²,-,0,0,0,3,39000000
-,"
Астана, Есильский р-н
показать на карте
",2007,1,9,34,9.2 м²,2.7м,0,0,0,1,16990000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,7,7,73,0,2.8м,0,1,0,2,22000000
монолитный,"
Астана, р-н Байконур
показать на карте
",1984,2,6,31,0,-,0,0,0,1,13500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,6,13,98,0,3м,0,1,0,3,52500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,9,9,59,0,-,0,0,0,2,26000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2014,3,7,42,12 м²,2.8м,0,0,0,1,22000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2008,9,9,78,25 м²,3.2м,0,1,0,2,45000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,7,18,72,9.2 м²,2.7м,0,0,0,3,37000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,7,9,40,11.3 м²,2.7м,0,1,1,1,17900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,2,8,51,12 м²,3м,0,1,0,2,32500000
монолитный,"
Астана
показать на карте
",2023,-,-,84,0,-,0,0,0,3,от 29480500
кирпичный,"
Астана
показать на карте
",2024,-,-,36,0,-,0,0,0,1,от 11782400
кирпичный,"
Астана
показать на карте
",2023,7,10,61,0,2.7м,0,1,1,3,21000000
кирпичный,"
Астана
показать на карте
",2022,4,10,38,0,2.7м,0,1,0,1,15400000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,5,8,12,0,3.3м,0,1,1,4,63500000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2009,6,14,41,0,2.7м,0,1,0,1,18450000
кирпичный,"
Астана
показать на карте
",2022,9,10,37,0,3м,0,1,1,1,18500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,6,7,92,0,3м,0,1,0,3,43000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2010,-,-,10,0,-,0,1,0,3,43500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,7,14,60,12 м²,.85м,0,1,0,2,33000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2010,-,-,42,0,2.7м,0,1,0,1,21000000
кирпичный,"
Астана
показать на карте
",2019,6,6,15,26 м²,3м,0,1,0,3,140000000
панельный,"
Астана, Алматы р-н
показать на карте
",1993,1,5,45,12 м²,-,0,0,0,2,18500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,2,12,84,10.3 м²,3м,1,0,1,3,39500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,4,7,50,6.7 м²,3м,0,1,0,2,36500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,4,9,41,0,-,0,0,0,1,22000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2011,-,-,33,0,2.7м,0,1,0,1,16999999
кирпичный,"
Астана, Алматы р-н
показать на карте
",2017,2,9,40,0,-,0,0,0,1,14000000
-,"
Астана, Сарыарка р-н
показать на карте
",2005,9,9,46,11 м²,2.7м,0,0,0,1,19300000
монолитный,"
Астана, Алматы р-н
показать на карте
",2019,3,9,60,0,-,0,0,0,2,20500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,6,8,13,19.8 м²,3.3м,1,1,1,3,75000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,7,9,52,0,3м,0,1,0,2,32500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,74,0,-,0,0,0,3,от 25489800
кирпичный,"
Астана, Алматы р-н
показать на карте
",2020,6,8,88,12 м²,-,1,1,0,3,37000000
кирпичный,"
Астана
показать на карте
",2023,7,9,66,0,-,0,0,0,2,40000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2011,2,24,38,3.7 м²,3.5м,0,0,0,2,24000000
кирпичный,"
Астана
показать на карте
",2004,6,9,69,16.1 м²,2.7м,0,0,0,2,27800000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2015,6,8,39,0,-,0,1,0,1,21500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,2,12,68,10 м²,-,1,1,0,2,27000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",1999,5,9,97,11 м²,-,0,0,0,3,47000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2006,7,9,86,15 м²,2.9м,0,0,0,3,35500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2006,7,9,86,18 м²,2.9м,0,0,0,3,35500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,8,9,60,0,3м,0,1,1,2,31500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2016,6,9,60,0,2.7м,0,0,0,2,29500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,5,12,42,0,3м,0,1,0,1,19700000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,8,9,56,0,.72м,0,0,0,2,23900000
