building_type,zone,year,n_floor,total_floor,area,kchn_area,ceiling,toilet,parking,rough_finish,num_room,price
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2010,5,9,66,0,2.7м,0,0,0,3,28000000
панельный,"
Астана, Алматы р-н
показать на карте
",1989,1,5,42,6 м²,-,0,0,0,2,18000000
-,"
Астана, Сарыарка р-н
показать на карте
",2012,-,-,35,0,-,0,0,0,1,12500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,1,3,27,16 м²,2.7м,0,1,1,1,7500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2024,-,-,48,0,-,0,0,0,2,от 16391400
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,8,9,65,12 м²,2.8м,0,1,0,2,26000000
-,"
Астана
показать на карте
",2009,-,-,43,9 м²,-,0,0,0,1,20000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,8,9,37,0,2.7м,0,0,0,1,18000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2013,2,12,70,12 м²,3м,0,1,0,2,28000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,3,10,50,0,3м,0,1,0,2,33500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,5,7,52,0,3м,0,1,0,2,34000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,82,13 м²,3м,0,1,0,3,60000000
кирпичный,"
Астана
показать на карте
",2022,1,12,60,0,3м,1,1,1,2,23800000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,2,8,78,0,-,0,1,1,3,47500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,5,7,11,0,3м,0,1,0,4,70000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,78,0,-,0,0,0,3,54000000
-,"
Астана, Есильский р-н
показать на карте
",2023,2,9,65,13.7 м²,-,0,1,0,2,41000000
-,"
Астана, Есильский р-н
показать на карте
",2019,-,-,13,0,3м,0,1,0,4,115000002
кирпичный,"
Астана, Алматы р-н
показать на карте
",2005,7,9,72,0,2.7м,0,1,0,2,31000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,9,9,58,12 м²,2.7м,0,1,0,2,31000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,8,11,11,0,3м,0,1,0,3,125000000
монолитный,"
Астана
показать на карте
",2023,7,14,62,12.4 м²,2.8м,0,1,1,2,32000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2010,6,6,35,0,-,0,0,0,1,13400000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,-,-,40,10 м²,3м,0,0,1,1,16500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2012,9,16,62,0,2.7м,0,1,0,2,23400000
монолитный,"
Астана, Алматы р-н
показать на карте
",2010,4,10,76,15 м²,2.7м,0,1,0,3,31500000
-,"
Астана, Есильский р-н
показать на карте
",2020,1,9,10,14 м²,-,0,0,0,4,83000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2018,6,6,38,9 м²,2.8м,0,1,0,1,18500000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2009,2,9,38,0,-,0,1,0,1,18000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2010,-,-,83,10 м²,2.7м,0,1,0,3,33000000
кирпичный,"
Астана
показать на карте
",2017,7,10,11,0,-,0,0,0,3,50500000
кирпичный,"
Астана
показать на карте
",2019,3,9,44,0,2.8м,0,0,0,2,18500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,9,23,72,40 м²,3м,0,1,0,2,28500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2011,7,9,91,0,2.7м,0,0,0,3,33500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2013,-,-,10,14 м²,2.7м,1,0,0,4,61900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,2,7,55,0,2.7м,0,0,0,2,22400000
монолитный,"
Астана, Есильский р-н
показать на карте
",2020,4,9,90,0,-,0,0,0,3,69000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,6,10,14,0,3м,1,1,0,5,92999999
-,"
Астана, Есильский р-н
показать на карте
",2018,-,-,94,0,.65м,0,0,0,3,43000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2015,6,10,80,12.6 м²,2.7м,0,0,0,3,31800000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,3,10,36,0,-,0,1,0,1,16200000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,2,12,61,10.8 м²,2.9м,0,1,0,2,35000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2006,-,-,10,20 м²,2.8м,0,1,0,2,39499999
кирпичный,"
Астана, Алматы р-н
показать на карте
",2012,4,16,37,0,2.7м,0,0,0,1,15800000
монолитный,"
Астана, Есильский р-н
показать на карте
",2020,4,8,12,0,3м,0,1,0,4,120000006
кирпичный,"
Астана
показать на карте
",2008,3,10,45,0,2.7м,0,1,0,2,20000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,-,-,44,14 м²,2.7м,0,1,0,1,23900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2014,5,15,11,0,2.8м,0,1,0,3,55000000
-,"
Астана, Есильский р-н
показать на карте
",2011,6,9,97,10 м²,-,0,0,0,4,42000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,3,12,41,0,3м,0,1,0,1,23000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,-,-,15,0,3м,0,1,0,4,115000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2006,9,36,78,0,3м,1,1,0,2,35500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,3,10,36,0,-,0,1,0,1,16200000
монолитный,"
Астана, Есильский р-н
показать на карте
",2020,4,8,12,0,3м,0,1,0,4,120000006
кирпичный,"
Астана, Алматы р-н
показать на карте
",2011,7,9,91,0,2.7м,0,0,0,3,33500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,2,9,86,0,3м,1,1,0,4,71000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2006,-,-,10,20 м²,2.8м,0,1,0,2,39499999
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,5,9,40,0,3м,0,1,0,1,22500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2011,9,17,14,17 м²,3м,1,1,0,4,54700000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2012,4,16,37,0,2.7м,0,0,0,1,15800000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,2,12,61,10.8 м²,2.9м,0,1,0,2,35000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,-,-,35,0,2.7м,0,0,0,1,17400000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,2,7,16,21 м²,3м,1,0,0,4,135000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,6,10,14,0,3м,1,1,0,5,92999999
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,5,7,55,0,2.7м,0,1,1,2,17290000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,4,9,89,0,2.8м,1,1,1,3,24490000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,-,-,40,0,2.7м,0,1,0,2,18500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2012,-,-,53,0,-,1,0,0,2,23500000
-,"
Астана, Есильский р-н
показать на карте
",2011,6,9,97,10 м²,-,0,0,0,4,42000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,-,-,44,14 м²,2.7м,0,1,0,1,23900000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,-,-,15,0,3м,0,1,0,4,115000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,-,-,48,0,3м,0,0,0,2,21500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,-,-,61,0,-,0,0,0,2,29500000
-,"
Астана, Есильский р-н
показать на карте
",2020,-,-,98,0,-,0,0,0,3,85000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,4,18,10,0,-,0,1,0,3,40000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2020,-,-,13,0,3м,0,1,0,4,110000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,7,9,83,11.7 м²,3м,1,1,1,3,42700000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,5,8,11,0,-,0,0,0,4,78000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2008,3,4,24,0,3.3м,1,1,0,5,83000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2009,1,9,10,0,-,0,1,0,4,45000000
-,"
Астана, Есильский р-н
показать на карте
",2021,-,-,55,0,-,0,0,0,2,25500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2022,-,-,37,0,-,0,0,0,1,12000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2017,2,8,63,0,3м,0,1,0,2,36500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,65,0,3м,0,0,0,2,34500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2016,3,6,13,0,3.1м,1,1,0,3,130000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,-,-,81,0,3м,0,1,0,3,48000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,6,7,75,0,3м,0,1,0,2,63000000
-,"
Астана, Есильский р-н
показать на карте
",2021,-,-,76,0,3м,0,0,0,2,53000000
-,"
Астана, Есильский р-н
показать на карте
",2011,-,-,12,0,-,0,0,0,3,44000000
-,"
Астана, Есильский р-н
показать на карте
",2022,-,-,97,0,-,0,0,0,3,72000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2017,4,22,12,0,3м,1,1,0,3,66000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2006,9,10,68,0,-,0,0,0,2,29000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2009,9,9,37,11.5 м²,2.7м,0,0,0,1,17500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,-,-,44,0,3м,0,1,0,2,23000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,-,-,74,0,3м,0,1,0,3,33800000
-,"
Астана, Есильский р-н
показать на карте
",2012,3,12,65,15 м²,-,0,0,0,2,27800000
монолитный,"
Астана, р-н Байконур
показать на карте
",2016,-,-,50,0,2.7м,0,1,0,2,22000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,2,8,40,0,2.7м,0,1,0,1,25000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2006,6,9,14,15.1 м²,3м,0,1,0,4,53000000
-,"
Астана, Есильский р-н
показать на карте
",2019,8,22,15,0,-,0,0,0,4,190000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2015,8,8,13,0,3м,1,1,0,3,115000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,2,12,75,0,3м,0,1,0,2,56000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,5,12,57,0,-,0,0,0,2,22500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,10,0,-,0,0,0,3,45000000
-,"
Астана, Есильский р-н
показать на карте
",2007,-,-,79,0,-,0,0,0,3,34000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2017,7,15,46,0,3м,0,1,0,1,20800000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,-,-,75,0,3м,0,1,0,3,42000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,47,0,3м,0,0,0,2,16545480
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,57,0,3м,0,1,0,2,21071000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,9,10,12,17 м²,3м,1,1,1,4,60500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,7,12,71,0,-,0,1,0,3,36500000
-,"
Астана, Есильский р-н
показать на карте
",2012,3,12,65,15 м²,-,0,0,0,2,27800000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2006,9,10,68,0,-,0,0,0,2,29000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,-,-,74,0,3м,0,1,0,3,33800000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,2,8,40,0,2.7м,0,1,0,1,25000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2006,6,9,14,15.1 м²,3м,0,1,0,4,53000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,2,17,36,0,2.8м,0,1,0,1,21000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2016,8,10,33,9 м²,2.7м,0,1,0,1,15500000
