building_type,zone,year,n_floor,total_floor,area,kchn_area,ceiling,toilet,parking,rough_finish,num_room,price
кирпичный,"
Астана, Есильский р-н
показать на карте
",2006,3,4,16,18.2 м²,3м,1,0,0,5,73000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,6,8,38,10 м²,2.7м,0,1,0,1,24000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,6,8,12,0,3м,0,1,0,3,60000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,6,8,55,0,3м,0,1,0,1,34000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2014,2,5,60,0,-,0,1,0,2,23800000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2005,6,12,34,8 м²,-,0,0,0,1,15750000
кирпичный,"
Астана, Алматы р-н
показать на карте
",1990,4,5,45,0,-,0,0,0,2,18000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,6,9,36,0,-,0,0,0,1,17500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,9,9,25,0,4м,1,1,0,5,285000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2013,6,7,35,0,3м,0,1,0,7,260000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,5,11,10,0,3м,0,1,0,3,85100000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,7,8,10,0,3м,0,1,1,3,61000000
-,"
Астана, Сарыарка р-н
показать на карте
",2016,1,5,32,0,-,0,0,0,1,14500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,3,9,12,0,.15м,0,1,0,3,74000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2017,-,-,65,0,3м,0,0,0,2,33000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,2,10,85,0,2.8м,0,1,0,3,35000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,1,10,44,8 м²,3м,0,1,0,2,24500000
панельный,"
Астана, р-н Байконур
показать на карте
",2007,6,6,43,0,-,0,0,0,1,13000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2008,2,12,10,12.6 м²,2.7м,1,1,0,3,38000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,5,11,52,0,3м,0,1,0,2,31500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,5,11,13,0,-,1,1,0,3,90000000
-,"
Астана, Есильский р-н
показать на карте
",2022,8,19,73,0,-,0,0,0,3,29000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,-,-,36,0,2.7м,0,1,1,1,14200000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,7,9,55,0,3м,0,1,0,2,35900000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2007,6,12,45,0,2.8м,0,1,0,1,21500000
панельный,"
Астана
показать на карте
",1976,4,9,28,0,-,0,0,0,1,11850000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,5,9,11,0,3м,0,1,1,4,62800000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,8,9,36,0,3м,0,1,1,1,20422290
монолитный,"
Астана, Есильский р-н
показать на карте
",2006,5,10,13,16.6 м²,3м,0,1,0,4,46500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2009,-,-,77,0,2.8м,0,0,0,3,34000000
кирпичный,"
Астана
показать на карте
",2017,8,12,34,0,3м,0,1,0,7,180960000
монолитный,"
Астана, Алматы р-н
показать на карте
",2013,3,15,93,12.5 м²,3м,1,0,0,3,55000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,-,-,33,0,-,0,0,0,1,16800000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,5,25,73,0,-,0,0,0,2,28000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,-,-,40,0,2.7м,0,1,0,1,16850000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,-,-,40,0,3м,0,1,0,2,23500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,5,6,45,12 м²,3м,0,1,0,1,30400000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2004,1,5,34,8.3 м²,2.7м,0,1,0,1,14400000
-,"
Астана, Алматы р-н
показать на карте
",2018,4,12,77,0,2.7м,0,1,0,2,35000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2015,3,5,70,14 м²,-,0,0,0,2,41990000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2017,3,12,10,0,-,0,0,0,3,70000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2018,2,9,51,0,-,0,1,0,1,21000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,6,13,36,0,-,0,0,0,1,15500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2004,-,-,15,0,2.8м,0,0,0,4,57000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,5,9,39,0,-,0,0,0,1,22500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,7,12,37,7 м²,2.7м,0,0,0,2,19220100
монолитный,"
Астана, Алматы р-н
показать на карте
",2011,9,13,92,12.9 м²,2.7м,0,0,0,3,36990000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,6,9,36,0,-,0,0,0,1,17500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2011,-,-,68,0,3м,0,1,0,2,25700000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,3,9,36,10.8 м²,2.7м,0,1,0,1,18000000
кирпичный,"
Астана
показать на карте
",2017,8,12,34,0,3м,0,1,0,7,180960000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,4,20,79,0,3м,0,1,0,2,59500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2012,5,10,63,0,3м,0,1,0,2,28500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,38,9 м²,2.7м,0,0,0,2,22000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,2,10,85,0,2.8м,0,1,0,3,35000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,-,-,36,0,2.7м,0,1,1,1,14200000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2015,2,5,37,10 м²,-,0,0,0,1,15200000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2013,6,7,35,0,3м,0,1,0,7,260000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,8,15,57,0,3м,0,0,0,2,25500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,4,9,52,0,3м,0,1,0,2,30300000
панельный,"
Астана
показать на карте
",1976,4,9,28,0,-,0,0,0,1,11850000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,3,9,40,0,2.8м,0,0,0,2,13800000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2015,4,9,45,12.5 м²,2.7м,0,0,0,1,21500000
кирпичный,"
Астана
показать на карте
",2022,7,10,50,0,3м,0,1,0,2,31000000
монолитный,"
Астана, р-н Байконур
показать на карте
",1987,2,5,50,0,-,0,0,0,2,17400000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,5,6,38,0,-,0,0,0,1,17000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2009,4,10,98,0,2.7м,0,0,0,3,40900000
монолитный,"
Астана, Алматы р-н
показать на карте
",2017,6,7,48,0,-,0,0,0,1,20500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2018,8,12,59,0,2.7м,0,0,0,2,17300000
монолитный,"
Астана, Алматы р-н
показать на карте
",2013,3,15,93,12.5 м²,3м,1,0,0,3,55000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,6,13,36,0,-,0,0,0,1,15500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,-,-,40,0,3м,0,1,0,2,23500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,1,12,10,0,3м,0,1,0,3,75000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,-,-,42,0,3м,0,1,0,1,22700000
монолитный,"
Астана, Алматы р-н
показать на карте
",2009,4,14,76,14 м²,2.7м,0,0,0,2,28700000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,7,9,41,0,3м,0,0,0,1,25500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2015,2,7,23,0,-,0,0,0,4,198000000
-,"
Астана, Алматы р-н
показать на карте
",2022,5,13,56,0,-,0,0,0,2,22500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2022,-,-,38,0,3м,0,0,1,1,16817100
панельный,"
Астана, Сарыарка р-н
показать на карте
",1992,9,9,12,0,-,0,0,0,5,41500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,75,0,3м,0,0,0,3,41000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,70,14 м²,3м,0,1,0,2,31200000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2008,9,9,54,12 м²,-,0,0,0,2,25000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,4,9,10,0,3м,1,1,0,4,73000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,-,-,61,0,2.7м,0,1,0,2,30500000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2011,-,-,36,0,2.7м,0,1,0,1,16500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,4,10,81,0,-,0,0,0,3,50000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2013,1,18,74,12 м²,2.7м,0,0,0,2,27000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2004,9,12,78,13 м²,2.8м,0,0,0,3,39500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,6,6,37,0,2.5м,0,0,0,1,16400000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2013,8,13,92,12 м²,-,1,0,0,3,34900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2010,-,-,91,0,3.1м,0,1,0,2,50000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2000,4,9,13,17 м²,-,0,0,0,3,45000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2005,-,-,84,0,-,0,0,0,3,35000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2017,3,12,43,0,3м,0,0,0,1,29500000
кирпичный,"
Астана
показать на карте
",2023,7,9,39,15 м²,2.7м,0,0,0,1,16500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2014,-,-,38,0,2.7м,0,1,0,1,18500000
монолитный,"
Астана
показать на карте
",2023,3,21,90,0,-,0,0,0,3,58900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,7,9,88,0,3м,0,1,0,3,39500000
-,"
Астана, Есильский р-н
показать на карте
",2019,-,-,65,0,-,0,0,0,2,73000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2013,6,6,35,0,3м,0,1,0,7,260000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2019,-,-,46,0,2.8м,0,0,1,1,14000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,6,10,55,9.8 м²,3м,0,1,1,2,24000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2012,9,12,93,12.2 м²,2.8м,1,0,0,3,41000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,4,9,41,0,2м,0,1,0,1,27000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2019,9,9,55,0,3м,0,1,0,2,23500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,-,-,37,0,2.7м,0,1,0,1,18000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,36,9 м²,3м,0,1,0,1,22500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,9,9,37,9 м²,2.8м,0,0,0,1,14700000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,-,-,12,0,3м,0,1,0,4,45800000
кирпичный,"
Астана
показать на карте
",2018,2,9,38,0,2.7м,0,0,0,1,14000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,2,9,38,0,3м,0,1,0,1,14500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,92,15.11 м²,3м,0,0,0,3,69000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,6,9,36,0,3м,0,0,0,1,19700000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,2,10,60,0,3м,0,1,0,2,32500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,8,9,62,9.6 м²,3м,0,1,1,2,29000000
-,"
Астана, Есильский р-н
показать на карте
",2018,-,-,94,0,-,0,0,0,3,51500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,4,9,53,20 м²,-,0,0,0,2,24000000
-,"
Астана, Есильский р-н
показать на карте
",2018,2,9,39,12 м²,2.7м,0,1,1,1,25750000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,-,-,60,0,3м,0,1,0,2,35000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,2,8,39,0,3м,0,1,0,1,15500000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2013,-,-,42,0,2.7м,0,1,0,1,16000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2020,4,8,12,0,3м,0,1,0,4,120000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,10,0,3м,0,1,0,3,78500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,7,10,36,0,3м,0,1,0,1,20000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,4,9,41,0,2м,0,1,0,1,27000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,6,10,55,9.8 м²,3м,0,1,1,2,24000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2019,9,9,55,0,3м,0,1,0,2,23500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2015,-,-,55,10.7 м²,-,0,0,0,2,21100000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,4,9,11,0,3м,0,1,0,4,88888888
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,8,12,12,0,3м,0,1,0,3,52500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2022,7,15,40,0,3м,0,0,0,1,17000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2005,4,5,62,0,-,0,0,0,2,25500000
панельный,"
Астана, р-н Байконур
показать на карте
",1978,2,5,30,6 м²,2.7м,0,0,0,1,19000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2017,3,12,43,0,3м,0,0,0,1,29500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2013,8,13,92,12 м²,-,1,0,0,3,34900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,9,13,89,0,3м,1,1,0,3,39800000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,9,9,38,0,3м,0,1,0,1,20900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,36,9 м²,3м,0,1,0,1,20000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",1986,1,5,36,0,-,0,0,0,1,14900000
монолитный,"
Астана, Алматы р-н
показать на карте
",2013,1,18,74,12 м²,2.7м,0,0,0,2,27000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,4,6,50,0,-,0,1,1,1,17200000
монолитный,"
Астана, Есильский р-н
показать на карте
",2005,-,-,84,0,-,0,0,0,3,35000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2010,-,-,91,0,3.1м,0,1,0,2,50000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,6,6,37,0,2.5м,0,0,0,1,16400000
панельный,"
Астана, р-н Байконур
показать на карте
",1990,2,4,94,0,-,0,0,0,3,32000000
панельный,"
Астана, Сарыарка р-н
показать на карте
",1987,3,5,49,7 м²,2.7м,0,0,0,2,23500000
кирпичный,"
Астана, р-н Байконур
показать на карте
",1971,-,-,64,0,-,0,0,0,3,24000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,4,9,41,0,-,0,1,0,2,29500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2010,1,6,11,0,3м,0,0,0,3,16500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2005,6,12,34,8 м²,-,0,0,0,1,15750000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2014,8,17,89,0,-,0,0,0,3,34000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,4,10,65,0,-,0,0,0,2,29800000
кирпичный,"
Астана, Алматы р-н
показать на карте
",1990,4,5,45,0,-,0,0,0,2,18000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,8,15,50,0,3м,0,0,0,1,20648138
монолитный,"
Астана, Алматы р-н
показать на карте
",1991,1,3,65,9.3 м²,2.7м,0,0,0,3,19000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2012,9,16,10,0,2.7м,0,1,0,4,42000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",1991,6,6,60,9 м²,-,0,0,0,3,21500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,9,12,54,8.89 м²,3м,0,1,0,2,33000000
панельный,"
Астана, Есильский р-н
показать на карте
",2019,8,22,38,0,.75м,0,1,0,1,16399999
кирпичный,"
Астана, Алматы р-н
показать на карте
",2006,4,9,11,12 м²,-,1,1,0,3,38750000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2007,4,9,42,0,-,0,1,0,2,15500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,6,7,55,9.6 м²,2.8м,0,0,1,2,17700000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,8,9,11,0,-,0,0,0,4,35500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2012,3,7,90,0,3м,0,1,0,3,72000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,-,-,36,0,2.8м,0,1,0,1,17500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,6,22,89,13 м²,-,0,1,0,3,57800000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,8,9,41,9 м²,3м,0,1,0,2,29000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,4,14,75,12 м²,-,0,0,0,2,41500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2020,-,-,13,15 м²,3м,0,1,0,4,122000000
-,"
Астана, Есильский р-н
показать на карте
",2019,8,13,10,11.7 м²,2.7м,0,1,1,3,33000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2012,2,12,37,5 м²,-,0,0,0,1,16400000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,8,9,90,12.5 м²,3м,1,1,0,3,60000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2005,-,-,14,0,2.8м,0,1,0,4,65000000
панельный,"
Астана, Алматы р-н
показать на карте
",1987,4,5,75,0,2.7м,0,0,0,4,26000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,8,10,41,0,3м,0,1,0,2,25500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2012,9,9,10,0,2.7м,0,1,0,3,52000000
-,"
Астана, Есильский р-н
показать на карте
",2016,4,5,25,27 м²,3м,0,1,0,5,235000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2012,6,9,21,20 м²,3.2м,1,1,0,5,95000000
-,"
Астана, Есильский р-н
показать на карте
",2020,3,9,57,0,3м,0,1,0,2,43000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2008,-,-,17,0,3.1м,0,1,0,5,67000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,7,9,69,0,2.7м,0,0,1,2,21500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,5,10,55,16 м²,3м,0,0,0,2,36900000
кирпичный,"
Астана, Алматы р-н
показать на карте
",1989,5,5,61,7 м²,-,0,0,0,3,26400000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,2,9,12,15.5 м²,3м,1,1,0,3,130000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2005,9,9,10,0,-,0,0,0,3,45500000
кирпичный,"
Астана
показать на карте
",2023,-,-,41,0,-,0,0,1,1,15461250
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,8,13,60,0,2.7м,0,0,0,2,21800000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,-,-,35,0,-,0,1,0,7,440000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,8,9,28,38 м²,3м,1,1,0,5,190000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2016,1,6,40,0,2.7м,0,0,0,1,11500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,39,0,-,0,0,1,1,16571580
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,68,0,3м,0,1,1,2,29317400
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,9,17,57,17.2 м²,3м,0,1,0,1,31000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,2,9,41,11.9 м²,2.7м,0,1,0,1,18350000
монолитный,"
Астана, Алматы р-н
показать на карте
",2012,9,16,62,0,2.7м,0,1,0,2,23800000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2000,9,10,52,0,2.7м,0,0,0,2,20500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2021,1,6,68,11 м²,2.7м,0,0,0,2,28854000
-,"
Астана
показать на карте
",2016,7,8,75,0,3.2м,0,0,1,2,48000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,-,-,11,0,-,0,0,0,3,59500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,49,0,-,0,0,1,2,18462360
-,"
Астана, Есильский р-н
показать на карте
",2014,-,-,81,0,-,0,0,0,3,42500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,4,7,21,0,3м,0,0,0,5,85000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,3,9,55,0,2.7м,1,1,1,2,30500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,6,9,87,0,2.7м,0,1,0,3,40400000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,6,9,43,0,2.7м,0,1,0,1,19200000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,7,9,41,0,-,0,0,0,1,10950000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,9,83,0,-,0,0,0,3,38500000
