building_type,zone,year,n_floor,total_floor,area,kchn_area,ceiling,toilet,parking,rough_finish,num_room,price
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",1980,4,6,18,0,-,0,0,0,1,6000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",1974,-,-,56,4 м²,-,0,0,0,3,23000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2007,9,9,48,0,2.7м,0,0,0,1,21000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,7,9,59,0,-,0,0,0,2,30000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2015,2,6,78,14 м²,-,0,0,0,3,30000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,5,9,64,13 м²,3м,0,1,0,2,56000000
кирпичный,"
Астана
показать на карте
",2023,9,12,55,0,3м,0,1,0,2,20500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,2,8,10,0,3м,0,1,0,3,70000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,7,7,55,0,-,0,0,0,2,27500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,2,9,44,10 м²,2.7м,0,1,0,1,16400000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,-,-,43,6.82 м²,.85м,0,1,1,1,15100000
монолитный,"
Астана, Есильский р-н
показать на карте
",2009,5,8,11,12 м²,3м,0,1,0,3,63000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2016,7,12,58,0,-,0,1,0,2,22500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,3,8,13,0,3.3м,0,1,1,4,70000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,5,9,38,10 м²,2.8м,0,1,1,1,20500000
-,"
Астана, Алматы р-н
показать на карте
",2009,1,23,10,14.9 м²,.82м,1,1,0,4,37000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2010,3,9,54,11 м²,2.7м,0,0,0,1,23000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,-,-,51,0,2.7м,0,0,0,2,24000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,2,9,45,0,2.7м,0,1,0,2,24000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2015,6,6,42,12.6 м²,2.7м,0,0,0,1,19000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,5,12,60,11 м²,2.7м,0,1,0,2,33000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2013,9,9,75,10.9 м²,3м,1,1,0,2,42990000
панельный,"
Астана, Алматы р-н
показать на карте
",1982,4,5,48,7 м²,-,0,0,0,2,17900000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2008,-,-,29,0,2.7м,0,0,0,1,15000000
панельный,"
Астана, Есильский р-н
показать на карте
",2020,-,-,35,10 м²,2.7м,0,1,0,1,17800000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2006,4,9,74,17.8 м²,2.7м,1,1,0,2,35000000
кирпичный,"
Астана
показать на карте
",2017,9,10,17,0,-,0,1,0,4,65000000
кирпичный,"
Астана
показать на карте
",1989,1,5,70,0,2.7м,0,0,0,3,20000000
панельный,"
Астана, Алматы р-н
показать на карте
",1987,9,9,51,0,2м,0,0,0,2,25500000
кирпичный,"
Астана
показать на карте
",2022,-,-,56,0,3м,0,1,0,2,24500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,7,13,50,0,2.7м,0,0,0,1,21000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,-,-,78,0,3м,0,0,1,3,31000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,-,-,38,14 м²,3м,0,1,0,1,23000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,3,9,40,10 м²,2.7м,0,1,0,1,30000000
монолитный,"
Астана
показать на карте
",2023,3,14,62,12.4 м²,2.7м,0,1,0,2,27500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,-,-,61,0,3м,0,1,0,2,33500000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2004,2,6,37,0,2.7м,0,0,0,1,19500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,5,10,37,9 м²,2.7м,0,1,0,1,20500000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2010,6,18,12,0,2.7м,1,1,0,3,38500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,-,-,87,0,2.8м,0,1,0,3,37000000
-,"
Астана, Есильский р-н
показать на карте
",2007,8,9,12,0,-,0,0,0,5,65000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2022,8,10,36,10.7 м²,3м,0,0,1,1,17000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,2,22,36,0,2.8м,0,1,0,1,19400000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,27,5.1 м²,2.8м,0,1,0,1,10800000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,39,0,3м,0,1,0,1,24270000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,3,9,58,6.6 м²,3м,0,1,0,2,30000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2023,-,-,37,10 м²,2.7м,0,1,1,1,14800000
-,"
Астана, Есильский р-н
показать на карте
",2019,7,9,70,0,-,0,0,0,3,47000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,6,15,86,11.4 м²,3м,1,0,1,3,41000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,-,-,98,11 м²,2.6м,1,1,0,3,46000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,9,18,47,12.2 м²,.85м,0,1,0,1,25000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,3,20,12,40 м²,3м,1,1,0,4,110000000
кирпичный,"
Астана
показать на карте
",2023,-,-,35,10 м²,3м,0,0,1,1,15000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,7,14,38,10 м²,2.7м,0,0,0,1,18900000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,3,9,42,0,2.7м,0,1,0,2,22500000
кирпичный,"
Астана
показать на карте
",2021,9,12,78,10 м²,2.7м,0,1,0,3,39000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,4,9,38,0,-,0,0,0,1,26000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,-,-,65,0,3м,0,1,1,2,26797000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2012,4,5,60,0,-,0,1,0,2,21500000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2007,5,9,38,0,2.7м,0,1,0,1,20000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,5,14,60,12 м²,-,0,1,0,2,41000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",1999,-,-,55,0,2.7м,0,0,0,2,23000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2013,-,-,69,12 м²,2.7м,0,1,0,2,30000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,2,9,87,0,3м,0,1,0,4,53000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,12,36,10 м²,3м,0,1,0,1,17800000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,3,7,75,0,3м,0,1,0,3,57500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,-,-,94,14 м²,3м,0,1,0,3,79990000
монолитный,"
Астана, Алматы р-н
показать на карте
",2009,3,9,78,0,2.7м,0,0,0,3,32000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2022,2,10,34,0,-,0,0,1,1,13500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,12,45,8 м²,3м,0,0,0,2,30500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2009,3,13,79,0,2.7м,0,0,0,3,29000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,5,6,69,8 м²,2.7м,0,0,1,3,30233000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2014,2,5,35,8.2 м²,2.8м,0,0,0,1,17000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,37,9 м²,3м,0,0,0,1,18800000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,3,9,39,0,2.7м,0,1,1,1,17900000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,-,-,62,0,-,0,0,0,2,21000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,-,-,42,0,-,0,0,0,1,15500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,8,9,31,0,2.7м,0,0,1,1,11000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2005,3,9,67,9.8 м²,2.7м,1,0,0,2,37500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,6,9,10,12 м²,-,0,1,0,3,60000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,3,9,39,0,2.7м,0,0,1,1,15500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2009,3,14,78,0,-,1,0,0,3,30500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,4,7,42,0,3м,0,1,0,1,28300000
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,-,-,41,10 м²,-,0,1,0,1,22000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,8,8,40,0,2.7м,0,1,0,1,27000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2018,3,5,24,6 м²,2.9м,0,0,0,1,9760000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2008,-,-,10,16 м²,-,1,0,0,3,30000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,4,7,55,9 м²,-,0,0,0,2,29000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,8,10,32,10.95 м²,3м,0,1,0,1,12900000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2008,3,16,28,0,2.7м,0,1,0,1,11600000
монолитный,"
Астана, Алматы р-н
показать на карте
",2008,3,16,70,0,2.7м,0,0,0,2,35500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2013,4,12,60,13 м²,2.7м,0,0,0,2,32000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2020,3,9,68,0,3м,0,1,1,2,32000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,36,0,3м,0,1,0,1,27000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2010,-,-,58,10 м²,-,0,0,0,2,26000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2011,-,-,76,13.5 м²,2.7м,0,1,0,2,40000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2004,5,5,83,11 м²,2.7м,1,0,0,3,39990000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2015,4,6,80,0,-,0,0,0,3,32000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2009,5,12,78,0,-,0,1,0,2,34000000
-,"
Астана, Сарыарка р-н
показать на карте
",2008,7,15,10,0,2.8м,0,0,0,3,42000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2011,5,5,21,0,2м,0,1,0,1,10700000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2017,7,12,41,0,-,0,0,0,1,15100000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,87,13 м²,3м,1,1,1,3,38000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2017,6,10,47,9.1 м²,2.7м,0,1,0,2,22800000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2007,5,9,47,0,2.7м,0,1,0,1,18800000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,4,10,37,0,3м,0,1,0,1,25100000
кирпичный,"
Астана
показать на карте
",2022,-,-,33,10 м²,-,0,1,1,1,16500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2008,-,-,41,10 м²,3м,0,1,0,1,16500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,4,7,93,12.88 м²,-,0,0,0,3,46000000
кирпичный,"
Астана
показать на карте
",2017,4,12,78,14 м²,2.8м,0,1,0,2,31000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,5,9,79,0,3м,0,1,0,3,47000000
панельный,"
Астана, Алматы р-н
показать на карте
",1989,5,5,45,0,2.7м,0,0,0,2,17000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,8,9,80,6 м²,2.7м,1,1,1,3,55000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,2,9,96,14 м²,2.7м,0,0,0,3,43700000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2006,6,9,46,0,2.7м,0,0,0,2,27000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2006,5,9,80,11 м²,2.7м,0,0,0,3,35000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2023,-,-,38,0,-,0,1,1,1,16500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2014,3,15,48,0,3м,0,0,0,1,18500000
-,"
Астана, Есильский р-н
показать на карте
",2004,8,12,61,9.1 м²,2.7м,0,0,0,2,28600000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,2,10,41,10 м²,-,0,1,1,1,18000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2019,4,16,39,0,2.7м,0,1,0,1,22000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,-,-,57,0,2.7м,0,1,0,2,24500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2008,5,9,70,0,2.7м,0,1,0,2,35000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,8,9,39,0,2.7м,0,1,1,1,18000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2015,9,12,38,0,2.7м,0,1,0,1,22300000
монолитный,"
Астана, Алматы р-н
показать на карте
",2015,-,-,75,0,2.7м,0,0,0,3,36000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,4,8,40,8 м²,2.7м,0,1,0,1,23900000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2006,2,9,45,8 м²,-,0,0,0,2,23000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,9,17,70,0,3м,0,1,0,2,37700000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2011,4,12,46,20 м²,2.7м,0,1,0,1,25000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,3,11,62,10 м²,2.8м,0,1,0,2,35500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,-,-,45,14 м²,3м,0,1,0,1,22000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2014,5,6,40,0,3м,0,1,0,1,42000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2016,4,6,78,0,.61м,0,0,0,3,35000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2011,8,9,77,8 м²,2.7м,0,0,0,3,33000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2005,9,9,51,0,3м,0,0,0,2,26800000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2012,5,14,44,11.7 м²,2.7м,0,1,0,1,18500000
-,"
Астана, Есильский р-н
показать на карте
",2021,-,-,78,0,-,0,1,0,3,58000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",1980,4,5,18,0,2.7м,0,0,0,1,7000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,8,9,63,12.74 м²,3м,0,1,0,2,31500000
монолитный,"
Астана, р-н Байконур
показать на карте
",2016,8,21,15,0,2.8м,1,1,0,3,65800000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,31,0,2.7м,0,0,0,1,20500000
-,"
Астана, Есильский р-н
показать на карте
",2016,1,4,38,20 м²,-,0,0,0,1,8500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,-,-,44,10.84 м²,2.9м,0,0,0,1,16400000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,7,9,12,21.7 м²,3.3м,0,1,0,3,110000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,9,10,50,0,3м,0,0,0,2,29500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2012,-,-,10,14 м²,-,0,0,0,3,42000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,4,13,83,16 м²,2.7м,1,1,0,2,33000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2010,3,16,78,12 м²,3м,0,0,0,2,33000000
панельный,"
Астана, Алматы р-н
показать на карте
",1983,2,5,60,6 м²,-,0,0,0,3,22000000
-,"
Астана, Есильский р-н
показать на карте
",2022,6,10,59,0,-,0,0,0,2,36500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2013,1,9,70,13 м²,2.7м,0,1,0,2,30000000
