building_type,zone,year,n_floor,total_floor,area,kchn_area,ceiling,toilet,parking,rough_finish,num_room,price
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2009,7,12,41,0,2.7м,0,1,0,1,16900000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2012,7,9,52,0,-,0,0,0,2,20000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2013,9,16,93,0,2.7м,1,1,0,3,45500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,2,13,71,0,-,0,0,0,2,25500000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2016,5,13,58,16 м²,-,0,0,0,1,22000000
-,"
Астана, Есильский р-н
показать на карте
",2016,1,5,57,0,-,0,1,0,1,21000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2022,9,16,95,13 м²,3м,1,0,0,3,39000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,40,9.44 м²,-,0,0,0,1,22000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2005,2,9,82,0,-,0,0,0,2,38500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,15,16.44 м²,3м,0,1,1,4,120000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2002,4,6,47,9 м²,-,0,0,0,2,22800000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2006,3,16,80,14 м²,3м,0,1,0,3,52000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,3,10,43,0,2.7м,0,1,0,1,16900000
монолитный,"
Астана, р-н Байконур
показать на карте
",2023,5,8,65,0,-,0,0,0,2,40400000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",1992,5,5,57,12 м²,2.8м,0,0,0,2,18700000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2014,3,11,35,10.6 м²,2.7м,0,0,0,1,17500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,3,9,47,0,2.8м,0,0,1,2,14000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2018,9,10,65,12 м²,2.7м,0,1,1,2,18500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,5,12,42,0,3м,0,1,1,1,19000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2007,9,10,51,0,2.7м,0,1,0,1,24500000
монолитный,"
Астана, р-н Байконур
показать на карте
",2006,2,13,68,0,2.7м,0,1,0,2,29500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2015,4,4,71,10.1 м²,2.7м,0,1,0,3,34800000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2018,1,6,31,0,2.5м,0,0,0,1,11900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,3,16,51,7 м²,2.7м,0,1,0,2,25900000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2004,9,9,56,0,-,0,0,0,2,23000000
монолитный,"
Астана
показать на карте
",2019,7,9,10,0,3м,0,1,0,3,97000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2004,2,9,64,15 м²,-,0,0,0,2,26500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,9,17,40,9 м²,3м,0,1,1,1,17500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2013,9,14,75,0,2.7м,0,0,0,3,37000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2015,9,9,42,11 м²,2.8м,0,0,0,1,21000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,3,10,43,0,2.7м,0,1,0,1,16900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,1,3,32,0,2.7м,0,0,0,1,13000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,8,9,37,0,3м,0,1,0,1,20500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,8,9,65,0,2.7м,0,0,0,2,26911111
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,6,12,82,10.2 м²,-,0,0,0,3,32900009
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2022,9,9,81,0,3м,1,0,1,3,29000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2004,5,6,15,23.4 м²,2.7м,1,1,0,5,55000000
панельный,"
Астана, р-н Байконур
показать на карте
",1991,1,3,10,0,2.7м,0,0,0,5,30000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",1973,5,5,46,0,-,0,0,0,2,13899000
-,"
Астана, Алматы р-н
показать на карте
",1986,2,5,36,0,-,0,0,0,1,16400000
монолитный,"
Астана, Есильский р-н
показать на карте
",2005,5,9,53,14 м²,-,0,0,0,1,23000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2010,6,20,12,0,2.7м,1,1,0,3,38700000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,5,9,54,0,-,0,0,0,2,23444444
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,-,-,10,0,3м,0,1,0,3,46500000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2008,7,10,49,0,2.7м,0,1,0,1,17555555
-,"
Астана, Алматы р-н
показать на карте
",2001,-,-,55,0,-,0,0,0,2,25000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,-,-,58,10 м²,-,0,0,1,2,19500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2004,2,5,70,0,2.8м,0,1,0,2,27000000
монолитный,"
Астана
показать на карте
",2023,-,-,42,0,3м,0,0,0,1,20000000
панельный,"
Астана, Сарыарка р-н
показать на карте
",1992,3,3,47,6.8 м²,-,0,0,0,2,14500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2020,7,14,50,0,2.9м,0,1,1,2,18500000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2022,-,-,37,0,3м,0,1,0,1,32000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2020,-,-,54,0,2.7м,0,1,0,3,28500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,3,18,11,15 м²,3м,1,1,0,3,56000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2007,9,16,49,13 м²,-,0,0,0,1,19000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,5,20,78,0,-,0,0,0,3,39200000
панельный,"
Астана, Сарыарка р-н
показать на карте
",1980,4,5,46,0,2.7м,0,0,0,2,20000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,5,16,43,0,2.7м,0,0,0,1,27000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2017,-,-,38,8.9 м²,2.7м,0,0,0,1,25000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2023,8,12,41,0,2.7м,0,1,0,1,15300000
монолитный,"
Астана, р-н Байконур
показать на карте
",2010,2,17,35,0,2.7м,0,1,0,1,14500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,1,10,50,0,3м,0,0,0,2,30000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,3,7,55,0,2.7м,0,0,0,2,16500000
панельный,"
Астана, р-н Байконур
показать на карте
",1985,5,5,60,0,2.7м,0,0,0,3,24000000
монолитный,"
Астана, Алматы р-н
показать на карте
",1988,5,9,63,0,2.7м,0,0,0,3,33000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,6,14,54,0,3м,0,1,0,2,26990000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2014,2,9,49,8.8 м²,2.7м,0,0,0,2,25000000
-,"
Астана, Есильский р-н
показать на карте
",2022,3,10,63,14 м²,3м,0,1,0,2,34000001
кирпичный,"
Астана
показать на карте
",2019,3,9,39,0,-,0,0,0,2,23000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2010,4,25,38,0,2.7м,0,1,0,1,15500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2019,-,-,66,0,2.8м,0,1,0,2,25000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2019,8,12,38,0,3м,0,0,1,1,14900000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2008,7,10,49,0,2.7м,0,1,0,1,17555555
-,"
Астана, Есильский р-н
показать на карте
",2022,2,9,39,10 м²,-,0,0,0,1,25000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,7,25,40,2 м²,2.7м,0,1,0,2,22000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2022,5,5,27,0,-,0,0,0,1,8640000
кирпичный,"
Астана
показать на карте
",2019,3,9,44,0,3м,0,1,0,1,35500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,-,-,37,0,2.7м,0,1,0,1,9672000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,2,16,80,10 м²,3м,0,1,0,3,40000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,4,10,38,0,-,0,0,0,1,21500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2018,1,6,31,0,2.5м,0,0,0,1,11900000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,2,12,42,10 м²,2.7м,0,1,0,2,20000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2009,-,-,72,0,-,0,1,0,2,42000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",1976,6,9,44,0,2.7м,0,0,0,2,22500000
-,"
Астана
показать на карте
",2018,-,-,94,0,-,0,0,0,3,51500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,9,14,45,0,3м,0,1,0,1,22500000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2009,8,10,37,0,2.7м,0,0,0,1,19800000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,3,10,37,11 м²,3м,0,0,0,1,20000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,4,9,38,12 м²,2.7м,0,1,0,1,19500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2012,-,-,70,0,2.7м,0,1,0,2,25500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,-,-,80,0,2.7м,0,0,1,3,24900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,8,9,45,0,-,0,0,0,2,28000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",1986,-,-,51,0,-,0,0,0,2,15000000
-,"
Астана, Есильский р-н
показать на карте
",2023,9,14,34,0,-,0,0,0,1,15700000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,11,0,3м,1,1,1,4,60000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2018,5,10,38,0,2.7м,0,0,0,1,12800000
-,"
Астана, р-н Байконур
показать на карте
",2022,4,9,41,11 м²,-,0,0,0,1,21000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,4,6,12,11 м²,3м,0,1,0,4,63900000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,2,15,50,9.9 м²,3м,0,1,0,2,22500000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2009,-,-,53,0,2.8м,0,1,0,2,19000000
-,"
Астана, Есильский р-н
показать на карте
",2019,9,22,42,0,-,0,0,0,1,25500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",1973,4,5,42,0,-,0,0,0,2,14399000
кирпичный,"
Астана
показать на карте
",2016,6,12,80,0,-,0,0,0,3,29500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2015,2,6,12,0,3м,0,1,0,3,47999000
-,"
Астана, Есильский р-н
показать на карте
",2014,-,-,47,13.7 м²,-,0,0,0,1,18000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2011,7,7,56,0,3м,0,1,0,2,30500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2010,3,10,60,13.1 м²,2.7м,0,0,0,2,26500000
монолитный,"
Астана
показать на карте
",2020,-,-,69,0,3м,0,0,0,2,25000000
монолитный,"
Астана
показать на карте
",2021,4,10,65,0,-,0,1,0,3,40000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",1990,4,5,45,0,-,0,0,0,2,18000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2013,7,17,88,0,-,0,0,0,3,45500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,-,-,90,0,3м,0,1,0,3,41000000
-,"
Астана, Сарыарка р-н
показать на карте
",2010,7,12,63,0,-,0,0,0,2,22400000
-,"
Астана, Есильский р-н
показать на карте
",2015,-,-,51,0,-,0,0,0,2,25000000
панельный,"
Астана, Сарыарка р-н
показать на карте
",1974,5,5,58,0,-,0,0,0,4,18000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,-,-,52,0,-,0,0,0,2,26000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,5,13,31,0,3м,0,1,0,1,10800000
монолитный,"
Астана, р-н Байконур
показать на карте
",2023,-,-,37,9.7 м²,2.8м,0,0,1,1,9828000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2011,7,13,36,0,2.7м,0,1,0,1,16400000
монолитный,"
Астана, Алматы р-н
показать на карте
",2021,4,9,35,0,2.7м,0,1,0,1,12500000
кирпичный,"
Астана
показать на карте
",2021,-,-,60,0,-,0,0,0,2,18900000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,6,6,34,0,-,0,0,0,1,13400000
панельный,"
Астана, Алматы р-н
показать на карте
",1992,2,5,50,0,-,0,0,0,2,24000000
-,"
Астана, Алматы р-н
показать на карте
",2019,8,18,66,12.78 м²,3м,0,1,0,2,37000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2018,5,9,53,0,2.9м,0,1,0,1,24888000
панельный,"
Астана, Есильский р-н
показать на карте
",2009,6,9,77,10.9 м²,2.7м,0,0,0,3,43000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2022,-,-,49,0,2.7м,0,0,0,2,24000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2012,7,9,21,26.3 м²,-,0,0,0,5,120000000
панельный,"
Астана, Есильский р-н
показать на карте
",2009,4,9,77,10.9 м²,2.7м,1,0,0,3,38000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,7,10,70,0,2.7м,0,0,0,3,27300000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2009,5,10,40,0,2.7м,0,1,0,2,15500000
кирпичный,"
Астана
показать на карте
",2019,3,10,68,0,-,0,0,0,2,39900000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2008,7,9,51,11 м²,2.7м,0,0,0,2,23000000
-,"
Астана, Есильский р-н
показать на карте
",2016,6,12,54,0,2.8м,0,0,0,2,31000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,-,-,13,0,2.8м,0,1,0,4,110000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2008,2,12,60,10 м²,-,0,0,0,2,23000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2019,3,9,50,0,3м,0,0,0,2,23400000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2013,4,9,66,0,-,0,0,0,3,35999999
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,8,12,40,10 м²,-,0,0,0,1,21000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2010,-,-,11,0,2.8м,0,1,0,3,50700000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,-,-,70,10 м²,-,1,1,1,2,20000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2008,-,-,61,0,2.8м,0,1,0,2,24400000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,6,8,58,0,-,0,0,0,2,32000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2013,7,17,88,0,-,0,0,0,3,45500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,62,12 м²,3м,0,0,1,2,26900000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,4,11,43,0,-,0,0,0,1,16400000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,7,8,53,0,2.7м,0,1,0,3,24000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2022,-,-,50,20.34 м²,3м,0,1,1,2,22500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,4,8,62,0,3м,0,1,1,2,24000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,7,12,70,0,-,0,0,0,3,27300000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,10,0,-,0,1,0,3,54259920
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,7,12,60,0,3м,0,1,0,2,39000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,-,-,40,0,3м,0,1,0,1,23400000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2022,6,12,53,10 м²,2м,0,0,0,2,17495000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2022,6,9,54,0,3м,0,1,1,2,26000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2011,-,-,45,0,-,0,0,0,2,20500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,1,6,33,0,2.7м,0,0,0,1,17000000
кирпичный,"
Астана
показать на карте
",2011,7,13,36,0,-,0,0,0,1,16400000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,2,4,17,0,.15м,1,1,0,3,200000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2007,8,13,45,0,2.8м,0,0,0,1,19000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,73,0,3м,0,1,1,3,37000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,3,5,65,0,.68м,0,0,0,2,47000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2011,-,-,15,0,2.7м,1,1,0,4,48900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,9,14,76,0,3м,0,1,0,2,59000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2011,-,-,11,0,3.3м,1,1,0,3,46999999
панельный,"
Астана, Сарыарка р-н
показать на карте
",1989,1,4,96,14 м²,2.7м,0,0,0,4,29500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,7,75,0,2.7м,1,0,1,3,28000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2012,5,25,51,12 м²,2.7м,0,1,0,2,24000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,7,12,42,11.23 м²,3м,0,0,0,1,20000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2014,5,6,11,0,3м,0,1,0,3,95000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,9,55,0,2.7м,0,0,0,2,27000000
панельный,"
Астана, Сарыарка р-н
показать на карте
",1974,1,5,45,0,2.5м,0,0,0,2,17500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,5,9,35,10 м²,3м,0,1,1,1,20700000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2006,5,5,47,0,-,0,0,0,2,18500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,7,57,8.56 м²,2.8м,0,0,0,2,21500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,9,11,71,10 м²,-,0,1,0,2,28000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,9,91,0,3м,1,1,0,4,55000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2017,6,10,50,0,2.8м,0,0,0,2,22000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,3,3,85,0,3м,1,0,0,3,59900000
монолитный,"
Астана, Алматы р-н
показать на карте
",2011,-,-,38,0,3м,0,0,0,1,18600000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2010,5,9,75,10 м²,2.7м,0,0,0,3,28500000
кирпичный,"
Астана
показать на карте
",2011,1,5,57,0,2.7м,0,0,0,2,22000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,1,12,79,0,2.7м,1,1,0,3,30000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2011,5,9,17,24 м²,3.2м,1,1,0,5,82000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,7,9,80,0,3м,0,1,0,3,51750000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",1987,1,5,28,0,2.7м,0,0,0,1,13000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,6,9,70,8 м²,3м,0,0,0,3,41500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,1,4,39,0,2.7м,0,0,0,1,20000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2015,7,10,68,0,3м,0,1,0,2,45000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2014,-,-,55,0,2.7м,0,1,0,2,15000000
-,"
Астана, Есильский р-н
показать на карте
",2019,9,12,70,0,-,0,0,0,2,41500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2009,-,-,36,0,-,0,0,0,1,16000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,2,9,71,11 м²,-,0,0,0,2,26000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2010,2,9,69,11.2 м²,2.7м,1,1,0,2,30500000
-,"
Астана, Есильский р-н
показать на карте
",2021,7,9,72,0,-,0,0,1,2,23000000
-,"
Астана, Есильский р-н
показать на карте
",2022,4,6,65,0,-,0,1,1,2,39500000
-,"
Астана, Есильский р-н
показать на карте
",2022,2,3,27,0,2.7м,0,0,0,1,11500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2008,2,14,10,13 м²,3м,1,0,0,4,45500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,7,14,89,0,2.7м,1,1,1,3,49000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2023,2,10,40,12.85 м²,3м,0,0,1,1,16500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2013,-,-,90,0,.85м,1,1,0,3,54000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2014,-,-,54,0,-,0,1,0,1,11900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,42,12.9 м²,3м,0,1,0,1,17000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,8,12,65,11.57 м²,3м,1,1,0,2,48000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,3,12,91,13.7 м²,3м,1,1,1,3,34200000
кирпичный,"
Астана
показать на карте
",2022,2,9,37,8 м²,-,0,0,1,1,12500000
-,"
Астана, Есильский р-н
показать на карте
",2022,2,3,47,0,-,0,0,0,2,18000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2020,1,9,40,12.9 м²,2.7м,0,1,0,1,20000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,5,8,86,0,-,0,0,1,2,27000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,7,10,36,0,-,0,0,0,1,13500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,2,16,36,9 м²,2.8м,0,1,0,1,21500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,6,6,38,0,2.8м,0,0,0,1,17400000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,-,-,67,0,3м,0,1,0,2,34000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2017,5,12,70,0,3м,0,1,0,2,35000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,-,-,70,0,-,0,1,0,2,44000000
