building_type,zone,year,n_floor,total_floor,area,kchn_area,ceiling,toilet,parking,rough_finish,num_room,price
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2021,9,13,54,0,2.7м,0,1,0,2,20500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2018,2,9,46,10 м²,-,0,1,0,1,23000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2007,6,10,87,0,-,0,1,0,3,33000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2010,4,10,76,15 м²,2.7м,0,1,0,3,31500000
монолитный,"
Астана
показать на карте
",2023,7,14,62,12.4 м²,2.8м,0,1,1,2,32000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,5,7,11,0,3м,0,1,0,4,70000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,1,27,24,17 м²,-,0,1,0,5,139000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,8,12,50,8 м²,3м,0,1,1,2,27700000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,-,-,48,0,-,0,0,0,2,22400000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,-,-,96,0,-,0,0,0,3,49500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2021,4,12,73,0,3м,1,1,1,2,31390000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,7,14,76,0,-,0,0,0,3,52500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2008,-,-,83,0,2.7м,1,1,0,3,36990000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,5,5,68,14 м²,3м,0,1,0,2,46500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,2,7,39,0,-,0,0,0,1,15500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2006,2,10,13,13.7 м²,3м,0,0,0,4,55500000
-,"
Астана, Есильский р-н
показать на карте
",2020,1,9,10,14 м²,-,0,0,0,4,83000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,2,10,42,0,-,0,0,0,1,22500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,8,12,60,12 м²,3м,0,1,0,2,35500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2010,3,8,14,16 м²,2.7м,1,1,0,5,87000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,2,9,30,8 м²,-,0,0,0,1,11900000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,6,18,50,0,2.7м,0,1,0,2,22300000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2017,4,6,31,0,2.7м,0,0,0,1,12500000
кирпичный,"
Астана
показать на карте
",2022,8,9,37,10 м²,2.8м,0,0,0,1,13000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,2,9,33,8 м²,-,0,1,1,1,12600000
монолитный,"
Астана, Алматы р-н
показать на карте
",2021,-,-,52,0,-,0,1,0,2,37500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,4,9,38,11 м²,-,0,0,1,1,11300000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,45,0,3м,0,1,0,2,16867400
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,1,9,18,0,-,0,0,0,1,8500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2007,2,9,41,0,-,0,0,0,1,18500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,2,8,65,0,-,0,0,0,2,29888888
-,"
Астана, Есильский р-н
показать на карте
",2019,-,-,42,0,-,0,0,0,1,18000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,78,0,3м,0,1,0,3,54000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,-,-,15,0,3м,0,1,0,5,67777777
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,6,9,29,8 м²,-,0,1,1,1,9600000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,4,6,42,0,3м,0,1,0,1,25000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,-,-,48,0,-,0,0,0,2,22400000
монолитный,"
Астана, Алматы р-н
показать на карте
",2019,8,21,15,0,2.8м,0,1,0,4,93000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,1,27,24,17 м²,-,0,1,0,5,139000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,7,14,76,0,-,0,0,0,3,52500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,2,10,42,0,-,0,0,0,1,22500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,8,12,50,8 м²,3м,0,1,1,2,27700000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,-,-,96,0,-,0,0,0,3,49500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,5,5,68,14 м²,3м,0,1,0,2,46500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,2,7,39,0,-,0,0,0,1,15500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2006,2,10,13,13.7 м²,3м,0,0,0,4,55500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,41,0,-,0,0,0,1,20000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,8,8,13,0,3.3м,0,1,0,4,113500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,2,9,38,0,2.8м,0,0,1,1,11200000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2017,-,-,45,0,.85м,0,1,0,1,17500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2012,-,-,80,0,2.8м,0,0,0,2,28000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,2,8,78,0,-,0,1,1,3,47500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,2,10,70,0,3м,0,1,0,2,32000000
панельный,"
Астана, Алматы р-н
показать на карте
",1970,4,5,45,0,-,0,0,0,2,14300000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,40,0,-,0,0,0,1,22700000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2017,-,-,85,9.3 м²,2.8м,0,1,0,3,65000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,8,15,67,0,3м,0,1,0,2,30150000
-,"
Астана, Есильский р-н
показать на карте
",2021,8,14,90,0,-,0,0,0,3,78500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,3,9,63,12.55 м²,3м,0,1,1,2,26500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,-,-,90,13 м²,3м,0,1,0,3,31710000
монолитный,"
Астана, р-н Байконур
показать на карте
",2019,2,7,40,0,-,0,0,0,1,20500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,3,12,90,0,3м,1,1,0,3,56000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2005,-,-,87,0,-,0,0,0,3,29999999
кирпичный,"
Астана, Есильский р-н
показать на карте
",2012,5,12,82,15 м²,2.8м,0,1,0,2,35000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,2,9,34,0,3м,0,1,0,2,15500000
кирпичный,"
Астана
показать на карте
",2011,9,10,12,0,-,0,1,0,4,48500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,6,9,36,0,3м,0,1,0,1,19500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,7,9,86,0,-,0,1,0,3,35000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,4,8,12,0,3м,1,1,0,4,120000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2023,-,-,32,0,3м,0,0,0,1,11738400
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,3,9,38,9.4 м²,3м,0,1,0,1,23500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2023,-,-,47,0,-,0,0,0,2,17140280
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,7,9,38,0,2.7м,0,0,0,1,19500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,5,16,10,18 м²,3м,1,1,0,3,86000000
-,"
Астана, Есильский р-н
показать на карте
",2018,-,-,40,0,-,0,0,0,1,26999900
монолитный,"
Астана, Алматы р-н
показать на карте
",2005,5,9,85,14 м²,-,0,0,0,4,36500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2009,3,15,10,15 м²,-,0,1,0,3,35000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2021,7,16,58,10 м²,2.7м,0,0,0,2,17499000
монолитный,"
Астана, Алматы р-н
показать на карте
",2010,5,6,83,0,2.7м,0,1,0,2,27500000
-,"
Астана, Есильский р-н
показать на карте
",2014,3,6,15,20 м²,3м,0,1,0,4,142000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,4,10,74,0,3м,0,1,0,2,46000000
-,"
Астана, Есильский р-н
показать на карте
",2022,3,9,42,11 м²,-,0,0,1,1,21200000
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,-,-,60,14 м²,-,0,0,0,2,23500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,7,16,84,0,3м,0,0,1,3,34900000
кирпичный,"
Астана, Алматы р-н
показать на карте
",1981,5,5,13,0,-,0,0,0,1,5300000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,8,9,41,0,3м,0,1,0,1,28000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,37,9 м²,3м,0,1,0,1,23500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,7,16,34,0,-,0,1,0,1,16500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2012,5,12,10,0,-,1,1,0,3,41000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,7,9,39,0,2.8м,0,1,0,1,20000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,6,13,38,10 м²,2.8м,0,1,0,1,17500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,9,10,74,14.3 м²,3м,1,1,0,3,50300000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2010,9,16,27,0,2.7м,0,0,0,1,13500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,36,0,3м,0,1,0,1,21500000
кирпичный,"
Астана
показать на карте
",2022,3,9,78,10.78 м²,2.8м,1,1,1,3,27000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,7,10,37,0,2.7м,0,0,0,1,15000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,6,6,35,0,-,0,0,0,1,15000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2011,5,16,68,0,2.7м,0,0,0,2,25000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,-,-,38,12 м²,3м,0,1,0,1,27000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,9,10,55,8 м²,3м,0,1,0,2,37000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,65,16 м²,3м,0,1,0,2,42500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2015,-,-,56,10.1 м²,2.8м,0,0,0,2,36000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,2,10,65,0,3м,0,1,0,3,39000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,3,12,39,10 м²,3м,0,1,0,1,24000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2006,5,5,53,10.4 м²,2.7м,0,0,0,2,25000000
-,"
Астана, Алматы р-н
показать на карте
",1978,-,-,38,0,-,0,0,0,2,18500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,-,-,10,0,3м,1,1,0,3,46500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,8,10,43,0,3м,0,1,0,1,24300000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,5,6,43,10 м²,-,0,0,0,1,22500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,9,19,40,10.5 м²,-,0,0,0,1,29900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,-,-,72,15 м²,-,0,0,0,2,27000000
панельный,"
Астана, Алматы р-н
показать на карте
",1984,2,5,45,5 м²,2.4м,0,0,0,2,19500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2017,6,6,27,0,2м,0,0,0,1,13000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,9,10,47,9 м²,2м,0,0,0,2,27000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2014,-,-,42,9.3 м²,2.7м,0,0,0,1,18000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,7,9,38,0,2.7м,0,1,0,1,18500000
-,"
Астана, Есильский р-н
показать на карте
",2021,-,-,54,0,-,0,0,0,1,29800000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,39,0,2.7м,0,1,1,1,16500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2007,6,9,82,13 м²,2.8м,0,0,0,3,41000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,4,9,38,0,2.7м,0,1,0,1,25000000
-,"
Астана, Алматы р-н
показать на карте
",2017,6,9,71,0,2.7м,0,1,0,2,36500000
-,"
Астана, Есильский р-н
показать на карте
",2009,9,9,13,15 м²,-,0,0,0,4,48000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,3,17,33,0,2.8м,0,1,0,1,17500000
панельный,"
Астана, Есильский р-н
показать на карте
",2023,5,7,61,9.7 м²,2.7м,0,0,0,2,25500000
-,"
Астана, Алматы р-н
показать на карте
",2007,7,18,14,0,2.7м,0,1,0,4,85000000
-,"
Астана, Есильский р-н
показать на карте
",2019,4,11,88,0,3м,0,1,0,3,85000000
-,"
Астана, Алматы р-н
показать на карте
",2019,4,7,15,0,3м,0,1,0,5,158000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2012,5,10,75,0,2.7м,0,0,0,3,26000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,2,9,13,0,3м,0,0,0,4,130000000
панельный,"
Астана, Алматы р-н
показать на карте
",1997,5,6,58,0,2.6м,0,0,0,3,24000000
-,"
Астана, Есильский р-н
показать на карте
",2019,7,8,15,0,3м,0,1,0,3,150000000
-,"
Астана, Алматы р-н
показать на карте
",2009,4,17,85,0,2.7м,0,0,0,3,35000000
панельный,"
Астана, Есильский р-н
показать на карте
",2021,4,9,87,13 м²,-,0,0,0,3,31500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,7,15,81,11.44 м²,-,0,1,1,2,25000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2023,6,12,39,7 м²,2.7м,0,1,1,1,16000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2014,5,7,10,0,3м,1,1,1,3,55000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2015,5,9,55,0,3м,0,1,0,2,40500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,9,15,10,15 м²,2.8м,1,1,0,3,75000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,8,9,60,0,2.7м,0,1,0,2,33000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2021,5,9,61,12 м²,-,0,0,0,2,29500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,2,10,70,18 м²,3м,0,1,0,2,31000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2010,4,6,37,0,2.5м,0,0,0,1,16000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,2,9,79,9 м²,3м,0,0,0,3,42000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2021,7,9,36,0,2.8м,0,0,0,1,20000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,7,10,37,10 м²,2.8м,0,1,0,1,14000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,9,9,60,0,3м,0,1,0,2,28000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2015,3,6,10,0,-,1,1,0,3,75000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2013,9,16,96,15 м²,2.8м,1,0,0,3,33800000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,5,9,36,0,-,0,1,1,1,12750000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,35,0,2.8м,0,1,0,1,19300000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2022,5,7,54,9 м²,2.7м,0,0,1,2,27000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",1998,3,5,70,0,-,0,0,0,2,29000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,6,6,15,22 м²,4м,0,0,0,4,130000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,3,3,67,19.22 м²,2.7м,0,1,1,3,17474000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,85,12 м²,3м,0,1,0,3,48000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,4,12,55,11 м²,-,0,0,0,2,27000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2017,4,10,26,0,-,0,0,0,1,11000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,55,0,3м,0,1,0,2,38000000
кирпичный,"
Астана
показать на карте
",2022,4,12,50,17 м²,3м,0,0,1,1,20000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2006,9,10,47,0,-,0,0,0,1,20500000
кирпичный,"
Астана, р-н Байконур
показать на карте
",1999,3,5,33,0,-,0,0,0,1,14900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,-,-,43,14 м²,2.8м,0,1,0,1,33300000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2015,3,9,35,0,2.7м,0,1,0,1,22000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,3,24,86,11 м²,2.7м,0,1,0,3,41000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2010,3,15,12,0,2.7м,0,1,0,3,48000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2021,-,-,78,0,-,0,1,0,3,58000000
-,"
Астана, Сарыарка р-н
показать на карте
",2011,-,-,40,0,-,0,0,0,2,17000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,6,9,40,10 м²,2.8м,0,1,0,1,23000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,3,9,76,0,3м,0,1,0,3,45000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2006,3,9,12,20 м²,3м,1,0,0,4,55000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2018,8,14,46,8.6 м²,-,0,0,0,2,20000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,-,-,64,0,2.7м,0,1,0,3,52000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,5,9,37,0,-,0,0,0,1,27000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,6,7,45,0,2.7м,0,1,0,2,23900000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,6,7,41,0,-,0,0,0,1,12000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2015,2,7,56,16 м²,3м,0,1,0,1,39500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",1975,4,5,59,6.4 м²,2.7м,0,0,0,3,25000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,3,10,60,15.9 м²,2.9м,0,1,0,2,33000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,5,7,77,10 м²,2.7м,0,0,0,3,37000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2021,4,22,51,14 м²,-,0,0,1,1,23700000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,2,7,85,12 м²,2.7м,0,1,0,3,55000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2020,-,-,66,0,3м,0,1,0,2,42000000
монолитный,"
Астана, Алматы р-н
показать на карте
",1992,1,5,13,0,2.7м,0,0,0,1,6500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,8,9,58,9.3 м²,3м,0,1,0,2,39999998
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",1972,4,5,18,0,2.5м,0,0,0,1,6500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,3,8,84,0,-,0,0,0,3,45000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,-,-,38,0,-,0,0,0,1,14800000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,7,20,39,9 м²,3м,0,1,0,1,25900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,9,12,45,10 м²,3м,0,1,0,1,29000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2007,8,12,62,13 м²,2.7м,0,0,0,2,25999900
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,3,10,40,11 м²,-,0,1,0,1,15900000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2011,7,9,57,9 м²,-,0,0,0,2,28000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2010,7,14,50,0,2.7м,0,1,0,2,22500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,4,9,37,0,3м,0,0,0,1,22000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,3,6,48,12 м²,2.7м,0,1,0,1,21300000
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,5,7,94,40.9 м²,3м,1,1,0,3,49500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,-,-,42,11 м²,2.7м,0,1,0,1,21000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,2,5,54,14 м²,3м,0,1,0,2,28000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,37,9.8 м²,3м,0,1,1,1,15900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,9,9,40,10 м²,2.7м,0,0,0,1,24000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,3,10,40,0,3м,0,1,0,1,26500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,7,9,82,0,3м,0,1,1,3,39500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,2,9,39,12 м²,3м,0,1,1,2,25500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,8,9,38,0,2.7м,0,0,1,1,13000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,8,10,62,11 м²,2.7м,0,1,1,2,24500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2020,7,11,53,10 м²,2.7м,0,1,0,2,29500000
-,"
Астана, Есильский р-н
показать на карте
",2023,4,9,49,0,-,0,0,0,2,23500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2010,-,-,87,9.97 м²,2.7м,0,1,0,3,27500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,3,10,49,0,3м,0,0,0,2,27400000
монолитный,"
Астана, Алматы р-н
показать на карте
",2021,3,14,66,9.9 м²,2.7м,1,1,0,3,27500000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2022,5,9,40,0,2.7м,0,1,0,1,22000000
монолитный,"
Астана
показать на карте
",2021,5,12,80,15 м²,3м,0,1,0,3,46975500
кирпичный,"
Астана
показать на карте
",2010,3,9,78,0,2.8м,0,1,0,2,33900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,4,14,47,12.3 м²,3м,0,1,1,1,24000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,10,38,10 м²,3м,0,0,0,1,25500000
-,"
Астана, Алматы р-н
показать на карте
",2009,2,9,75,9 м²,-,0,0,0,3,38000000
